"","game","date","visitor","hometeam","foul.num","foul.home","foul.vis","foul.diff","score.diff","lead.vis","lead.home","previous.foul.home","previous.foul.vis","foul.type","offensive","personal","shooting","time"
"1126",87,20100109,"OHST","MN",1,0,1,0,-3,1,0,0,0,"Personal",0,1,0,17.5
"1127",87,20100109,"OHST","MN",2,0,1,-1,3,0,1,0,1,"Shooting",0,0,1,15.5333333333333
"1128",87,20100109,"OHST","MN",3,0,1,-2,5,0,1,0,1,"Shooting",0,0,1,14.4
"1129",87,20100109,"OHST","MN",4,1,0,-3,5,0,1,0,1,"Personal",0,1,0,14.2666666666667
"1130",87,20100109,"OHST","MN",5,1,0,-2,2,0,1,1,0,"Personal",0,1,0,13.5
"1131",87,20100109,"OHST","MN",6,1,0,-1,0,0,0,1,0,"Shooting",0,0,1,13.0666666666667
"1132",87,20100109,"OHST","MN",7,0,1,0,-1,1,0,1,0,"Personal",0,1,0,12.7
"1133",87,20100109,"OHST","MN",8,1,0,-1,1,0,1,0,1,"Personal",0,1,0,12.2666666666667
"1134",87,20100109,"OHST","MN",9,1,0,0,-2,1,0,1,0,"Personal",0,1,0,8.56666666666667
"1135",87,20100109,"OHST","MN",10,1,0,1,-5,1,0,1,0,"Personal",0,1,0,7.56666666666667
"1136",87,20100109,"OHST","MN",11,1,0,2,-3,1,0,1,0,"Personal",0,1,0,6.21666666666667
"1137",87,20100109,"OHST","MN",12,0,1,3,-5,1,0,1,0,"Shooting",0,0,1,4.36666666666667
"1138",87,20100109,"OHST","MN",13,1,0,2,-3,1,0,0,1,"Shooting",0,0,1,3.78333333333333
"1139",87,20100109,"OHST","MN",14,1,0,3,-6,1,0,1,0,"Shooting",0,0,1,2.51666666666667
"1140",87,20100109,"OHST","MN",15,0,1,4,-6,1,0,1,0,"Personal",0,1,0,2.28333333333333
"1141",87,20100109,"OHST","MN",16,0,1,3,-2,1,0,0,1,"Personal",0,1,0,1.28333333333333
"1142",88,20100109,"PUR","WI",1,0,1,0,0,0,0,0,0,"Shooting",0,0,1,19.4666666666667
"1143",88,20100109,"PUR","WI",2,1,0,-1,8,0,1,0,1,"Shooting",0,0,1,17.0833333333333
"1144",88,20100109,"PUR","WI",3,1,0,0,8,0,1,1,0,"Personal",0,1,0,16.5833333333333
"1145",88,20100109,"PUR","WI",4,1,0,1,6,0,1,1,0,"Shooting",0,0,1,16.0666666666667
"1146",88,20100109,"PUR","WI",5,1,0,2,5,0,1,1,0,"Personal",0,1,0,15.5
"1147",88,20100109,"PUR","WI",6,1,0,3,5,0,1,1,0,"Shooting",0,0,1,15.3
"1148",88,20100109,"PUR","WI",7,1,0,4,4,0,1,1,0,"Personal",0,1,0,13.6166666666667
"1149",88,20100109,"PUR","WI",8,0,1,5,4,0,1,1,0,"Offensive",1,0,0,13.45
"1150",88,20100109,"PUR","WI",9,1,0,4,2,0,1,0,1,"Shooting",0,0,1,12.9333333333333
"1151",88,20100109,"PUR","WI",10,0,1,5,2,0,1,1,0,"Personal",0,1,0,12.15
"1152",88,20100109,"PUR","WI",11,0,1,4,0,0,0,0,1,"Personal",0,1,0,11.5333333333333
"1153",88,20100109,"PUR","WI",12,1,0,3,-2,1,0,0,1,"Personal",0,1,0,10.7666666666667
"1154",88,20100109,"PUR","WI",13,1,0,4,-4,1,0,1,0,"Personal",0,1,0,10.1666666666667
"1155",88,20100109,"PUR","WI",14,0,1,5,-4,1,0,1,0,"Personal",0,1,0,9.73333333333333
"1156",88,20100109,"PUR","WI",15,0,1,4,-4,1,0,0,1,"Personal",0,1,0,9.61666666666667
"1157",88,20100109,"PUR","WI",16,0,1,3,-4,1,0,0,1,"Personal",0,1,0,7.25
"1158",88,20100109,"PUR","WI",17,0,1,2,-4,1,0,0,1,"Personal",0,1,0,6.55
"1159",88,20100109,"PUR","WI",18,1,0,1,-2,1,0,0,1,"Shooting",0,0,1,6.25
"1160",88,20100109,"PUR","WI",19,1,0,2,0,0,0,1,0,"Personal",0,1,0,5.1
"1161",88,20100109,"PUR","WI",20,0,1,3,0,0,0,1,0,"Personal",0,1,0,3.98333333333333
"1162",88,20100109,"PUR","WI",21,0,1,2,0,0,0,0,1,"Personal",0,1,0,2.3
"1163",88,20100109,"PUR","WI",22,0,1,1,1,0,1,0,1,"Personal",0,1,0,1.61666666666667
"1164",89,20100107,"MI","PSU",1,0,1,0,0,0,0,0,0,"Personal",0,1,0,19.6
"1165",89,20100107,"MI","PSU",2,1,0,-1,0,0,0,0,1,"Personal",0,1,0,19.0166666666667
"1166",89,20100107,"MI","PSU",3,1,0,0,-2,1,0,1,0,"Shooting",0,0,1,18.2666666666667
"1167",89,20100107,"MI","PSU",4,0,1,1,-2,1,0,1,0,"Personal",0,1,0,18.05
"1168",89,20100107,"MI","PSU",5,1,0,0,4,0,1,0,1,"Personal",0,1,0,14.7166666666667
"1169",89,20100107,"MI","PSU",6,1,0,1,8,0,1,1,0,"Personal",0,1,0,7.1
"1170",89,20100107,"MI","PSU",7,0,1,2,13,0,1,1,0,"Personal",0,1,0,4.25
"1171",89,20100107,"MI","PSU",8,0,1,1,13,0,1,0,1,"Personal",0,1,0,2.93333333333333
"1172",89,20100107,"MI","PSU",9,1,0,0,15,0,1,0,1,"Personal",0,1,0,1.51666666666667
"1173",89,20100107,"MI","PSU",10,0,1,1,15,0,1,1,0,"Personal",0,1,0,0.0333333333333333
"1174",90,20100106,"IN","OHST",1,0,1,0,1,0,1,0,0,"Offensive",1,0,0,17.1666666666667
"1175",90,20100106,"IN","OHST",2,0,1,-1,1,0,1,0,1,"Personal",0,1,0,16.7833333333333
"1176",90,20100106,"IN","OHST",3,1,0,-2,5,0,1,0,1,"Shooting",0,0,1,13.1833333333333
"1177",90,20100106,"IN","OHST",4,0,1,-1,3,0,1,1,0,"Shooting",0,0,1,12.9
"1178",90,20100106,"IN","OHST",5,1,0,-2,7,0,1,0,1,"Personal",0,1,0,12.1166666666667
"1179",90,20100106,"IN","OHST",6,0,1,-1,7,0,1,1,0,"Shooting",0,0,1,11.8333333333333
"1180",90,20100106,"IN","OHST",7,1,0,-2,9,0,1,0,1,"Personal",0,1,0,11.6166666666667
"1181",90,20100106,"IN","OHST",8,1,0,-1,9,0,1,1,0,"Personal",0,1,0,11.35
"1182",90,20100106,"IN","OHST",9,1,0,0,9,0,1,1,0,"Personal",0,1,0,11.35
"1183",90,20100106,"IN","OHST",10,0,1,1,9,0,1,1,0,"Personal",0,1,0,10.85
"1184",90,20100106,"IN","OHST",11,0,1,0,9,0,1,0,1,"Shooting",0,0,1,10.7
"1185",90,20100106,"IN","OHST",12,1,0,-1,9,0,1,0,1,"Personal",0,1,0,10.7
"1186",90,20100106,"IN","OHST",13,1,0,0,9,0,1,1,0,"Personal",0,1,0,9.75
"1187",90,20100106,"IN","OHST",14,1,0,1,17,0,1,1,0,"Offensive",1,0,0,6.1
"1188",90,20100106,"IN","OHST",15,0,1,2,17,0,1,1,0,"Personal",0,1,0,5.75
"1189",90,20100106,"IN","OHST",16,0,1,1,19,0,1,0,1,"Personal",0,1,0,5.43333333333333
"1190",90,20100106,"IN","OHST",17,1,0,0,20,0,1,0,1,"Personal",0,1,0,3.01666666666667
"1191",90,20100106,"IN","OHST",18,0,1,1,18,0,1,1,0,"Personal",0,1,0,2.86666666666667
"1192",90,20100106,"IN","OHST",19,0,1,0,19,0,1,0,1,"Personal",0,1,0,1.63333333333333
"1193",90,20100106,"IN","OHST",20,0,1,-1,21,0,1,0,1,"Personal",0,1,0,0.4
"1194",90,20100106,"IN","OHST",21,1,0,-2,22,0,1,0,1,"Personal",0,1,0,0.0833333333333333
"1195",91,20100106,"WI","MIST",1,1,0,0,0,0,0,0,0,"Offensive",1,0,0,19.8333333333333
"1196",91,20100106,"WI","MIST",2,1,0,1,2,0,1,1,0,"Personal",0,1,0,17.5166666666667
"1197",91,20100106,"WI","MIST",3,0,1,2,2,0,1,1,0,"Personal",0,1,0,16
"1198",91,20100106,"WI","MIST",4,0,1,1,2,0,1,0,1,"Shooting",0,0,1,13.5833333333333
"1199",91,20100106,"WI","MIST",5,0,1,0,3,0,1,0,1,"Personal",0,1,0,9.08333333333333
"1200",91,20100106,"WI","MIST",6,0,1,-1,5,0,1,0,1,"Shooting",0,0,1,8.35
"1201",91,20100106,"WI","MIST",7,0,1,-2,7,0,1,0,1,"Shooting",0,0,1,7.76666666666667
"1202",91,20100106,"WI","MIST",8,1,0,-3,6,0,1,0,1,"Personal",0,1,0,6
"1203",91,20100106,"WI","MIST",9,0,1,-2,4,0,1,1,0,"Shooting",0,0,1,4.56666666666667
"1204",91,20100106,"WI","MIST",10,1,0,-3,7,0,1,0,1,"Personal",0,1,0,3.76666666666667
"1205",91,20100106,"WI","MIST",11,1,0,-2,7,0,1,1,0,"Personal",0,1,0,3.11666666666667
"1206",91,20100106,"WI","MIST",12,0,1,-1,4,0,1,1,0,"Shooting",0,0,1,2.56666666666667
"1207",91,20100106,"WI","MIST",13,1,0,-2,5,0,1,0,1,"Personal",0,1,0,1.91666666666667
"1208",91,20100106,"WI","MIST",14,0,1,-1,3,0,1,1,0,"Shooting",0,0,1,1.71666666666667
"1209",91,20100106,"WI","MIST",15,0,1,-2,3,0,1,0,1,"Shooting",0,0,1,0.816666666666667
"1210",91,20100106,"WI","MIST",16,1,0,-3,4,0,1,0,1,"Personal",0,1,0,0.566666666666667
"1211",92,20100105,"IA","IL",1,0,1,0,-1,1,0,0,0,"Personal",0,1,0,18
"1212",92,20100105,"IA","IL",2,1,0,-1,3,0,1,0,1,"Personal",0,1,0,15.0833333333333
"1213",92,20100105,"IA","IL",3,0,1,0,6,0,1,1,0,"Personal",0,1,0,12.8166666666667
"1214",92,20100105,"IA","IL",4,1,0,-1,14,0,1,0,1,"Personal",0,1,0,10.9666666666667
"1215",92,20100105,"IA","IL",5,1,0,0,14,0,1,1,0,"Shooting",0,0,1,10.6333333333333
"1216",92,20100105,"IA","IL",6,0,1,1,15,0,1,1,0,"Shooting",0,0,1,9.68333333333333
"1217",92,20100105,"IA","IL",7,1,0,0,18,0,1,0,1,"Personal",0,1,0,8.3
"1218",92,20100105,"IA","IL",8,0,1,1,22,0,1,1,0,"Personal",0,1,0,5.01666666666667
"1219",92,20100105,"IA","IL",9,0,1,0,22,0,1,0,1,"Personal",0,1,0,4.75
"1220",92,20100105,"IA","IL",10,1,0,-1,21,0,1,0,1,"Personal",0,1,0,3.36666666666667
"1221",92,20100105,"IA","IL",11,1,0,0,18,0,1,1,0,"Personal",0,1,0,1.85
"1222",92,20100105,"IA","IL",12,0,1,1,18,0,1,1,0,"Personal",0,1,0,1.11666666666667
"1223",93,20100105,"MN","PUR",1,0,1,0,3,0,1,0,0,"Shooting",0,0,1,17.9
"1224",93,20100105,"MN","PUR",2,0,1,-1,5,0,1,0,1,"Shooting",0,0,1,17.4
"1225",93,20100105,"MN","PUR",3,1,0,-2,8,0,1,0,1,"Personal",0,1,0,16.65
"1226",93,20100105,"MN","PUR",4,1,0,-1,5,0,1,1,0,"Personal",0,1,0,15.5
"1227",93,20100105,"MN","PUR",5,0,1,0,4,0,1,1,0,"Shooting",0,0,1,14.5333333333333
"1228",93,20100105,"MN","PUR",6,1,0,-1,7,0,1,0,1,"Shooting",0,0,1,13.9666666666667
"1229",93,20100105,"MN","PUR",7,0,1,0,4,0,1,1,0,"Shooting",0,0,1,11.7
"1230",93,20100105,"MN","PUR",8,1,0,-1,4,0,1,0,1,"Personal",0,1,0,11.4666666666667
"1231",93,20100105,"MN","PUR",9,0,1,0,2,0,1,1,0,"Personal",0,1,0,11.4666666666667
"1232",93,20100105,"MN","PUR",10,0,1,-1,0,0,0,0,1,"Shooting",0,0,1,11.05
"1233",93,20100105,"MN","PUR",11,0,1,-2,1,0,1,0,1,"Personal",0,1,0,9.9
"1234",93,20100105,"MN","PUR",12,1,0,-3,3,0,1,0,1,"Personal",0,1,0,8.75
"1235",93,20100105,"MN","PUR",13,0,1,-2,0,0,0,1,0,"Personal",0,1,0,8.46666666666667
"1236",93,20100105,"MN","PUR",14,1,0,-3,-2,1,0,0,1,"Shooting",0,0,1,7.25
"1237",93,20100105,"MN","PUR",15,0,1,-2,-1,1,0,1,0,"Personal",0,1,0,4.71666666666667
"1238",93,20100105,"MN","PUR",16,0,1,-3,0,0,0,0,1,"Offensive",1,0,0,4
"1239",93,20100105,"MN","PUR",17,0,1,-4,5,0,1,0,1,"Personal",0,1,0,2.33333333333333
"1240",93,20100105,"MN","PUR",18,1,0,-5,8,0,1,0,1,"Personal",0,1,0,1.1
"1241",94,20100103,"OHST","MI",1,0,1,0,1,0,1,0,0,"Personal",0,1,0,18.95
"1242",94,20100103,"OHST","MI",2,1,0,-1,5,0,1,0,1,"Personal",0,1,0,16.55
"1243",94,20100103,"OHST","MI",3,0,1,0,3,0,1,1,0,"Offensive",1,0,0,13.2333333333333
"1244",94,20100103,"OHST","MI",4,0,1,-1,3,0,1,0,1,"Personal",0,1,0,12.9833333333333
"1245",94,20100103,"OHST","MI",5,1,0,-2,4,0,1,0,1,"Personal",0,1,0,7.75
"1246",94,20100103,"OHST","MI",6,0,1,-1,4,0,1,1,0,"Shooting",0,0,1,7
"1247",94,20100103,"OHST","MI",7,1,0,-2,1,0,1,0,1,"Shooting",0,0,1,4.15
"1248",94,20100103,"OHST","MI",8,1,0,-1,2,0,1,1,0,"Shooting",0,0,1,3.18333333333333
"1249",94,20100103,"OHST","MI",9,1,0,0,4,0,1,1,0,"Personal",0,1,0,2.66666666666667
"1250",94,20100103,"OHST","MI",10,0,1,1,1,0,1,1,0,"Shooting",0,0,1,0.916666666666667
"1251",95,20100103,"WI","PSU",1,0,1,0,0,0,0,0,0,"Shooting",0,0,1,18.7
"1252",95,20100103,"WI","PSU",2,0,1,-1,-3,1,0,0,1,"Shooting",0,0,1,14.4
"1253",95,20100103,"WI","PSU",3,0,1,-2,-9,1,0,0,1,"Personal",0,1,0,12.65
"1254",95,20100103,"WI","PSU",4,1,0,-3,-8,1,0,0,1,"Shooting",0,0,1,11.9166666666667
"1255",95,20100103,"WI","PSU",5,1,0,-2,-8,1,0,1,0,"Personal",0,1,0,10.0666666666667
"1256",95,20100103,"WI","PSU",6,1,0,-1,-8,1,0,1,0,"Personal",0,1,0,9.78333333333333
"1257",95,20100103,"WI","PSU",7,0,1,0,-9,1,0,1,0,"Personal",0,1,0,8.65
"1258",95,20100103,"WI","PSU",8,1,0,-1,-10,1,0,0,1,"Shooting",0,0,1,3.11666666666667
"1259",95,20100103,"WI","PSU",9,0,1,0,-11,1,0,1,0,"Personal",0,1,0,1.9
"1260",95,20100103,"WI","PSU",10,0,1,-1,-11,1,0,0,1,"Shooting",0,0,1,1.86666666666667
"1261",95,20100103,"WI","PSU",11,0,1,-2,-10,1,0,0,1,"Personal",0,1,0,1.46666666666667
"1262",95,20100103,"WI","PSU",12,1,0,-3,-12,1,0,0,1,"Personal",0,1,0,0.183333333333333
"1263",96,20100102,"MIST","NW",1,1,0,0,0,0,0,0,0,"Shooting",0,0,1,15.7333333333333
"1264",96,20100102,"MIST","NW",2,0,1,1,-1,1,0,1,0,"Personal",0,1,0,12.8
"1265",96,20100102,"MIST","NW",3,1,0,0,-1,1,0,0,1,"Shooting",0,0,1,12.3166666666667
"1266",96,20100102,"MIST","NW",4,0,1,1,-5,1,0,1,0,"Personal",0,1,0,11.7
"1267",96,20100102,"MIST","NW",5,0,1,0,-2,1,0,0,1,"Personal",0,1,0,10.2
"1268",96,20100102,"MIST","NW",6,0,1,-1,1,0,1,0,1,"Personal",0,1,0,7.85
"1269",96,20100102,"MIST","NW",7,1,0,-2,1,0,1,0,1,"Shooting",0,0,1,7.63333333333333
"1270",96,20100102,"MIST","NW",8,0,1,-1,-2,1,0,1,0,"Personal",0,1,0,5.56666666666667
"1271",96,20100102,"MIST","NW",9,0,1,-2,2,0,1,0,1,"Shooting",0,0,1,4.75
"1272",96,20100102,"MIST","NW",10,0,1,-3,1,0,1,0,1,"Personal",0,1,0,4.06666666666667
"1273",96,20100102,"MIST","NW",11,1,0,-4,1,0,1,0,1,"Shooting",0,0,1,3.3
"1274",96,20100102,"MIST","NW",12,0,1,-3,-5,1,0,1,0,"Shooting",0,0,1,1.9
"1275",96,20100102,"MIST","NW",13,1,0,-4,-6,1,0,0,1,"Shooting",0,0,1,1
"1276",97,20100102,"MN","IA",1,1,0,0,0,0,0,0,0,"Shooting",0,0,1,19.2666666666667
"1277",97,20100102,"MN","IA",2,0,1,1,-4,1,0,1,0,"Offensive",1,0,0,17.35
"1278",97,20100102,"MN","IA",3,1,0,0,-6,1,0,0,1,"Shooting",0,0,1,17.0166666666667
"1279",97,20100102,"MN","IA",4,1,0,1,-7,1,0,1,0,"Personal",0,1,0,16.8166666666667
"1280",97,20100102,"MN","IA",5,0,1,2,-17,1,0,1,0,"Shooting",0,0,1,14.5166666666667
"1281",97,20100102,"MN","IA",6,0,1,1,-16,1,0,0,1,"Shooting",0,0,1,14.1833333333333
"1282",97,20100102,"MN","IA",7,0,1,0,-16,1,0,0,1,"Personal",0,1,0,13.3166666666667
"1283",97,20100102,"MN","IA",8,0,1,-1,-17,1,0,0,1,"Shooting",0,0,1,9.33333333333333
"1284",97,20100102,"MN","IA",9,0,1,-2,-16,1,0,0,1,"Personal",0,1,0,9.18333333333333
"1285",97,20100102,"MN","IA",10,1,0,-3,-21,1,0,0,1,"Shooting",0,0,1,8.66666666666667
"1286",97,20100102,"MN","IA",11,1,0,-2,-18,1,0,1,0,"Shooting",0,0,1,6.7
"1287",97,20100102,"MN","IA",12,0,1,-1,-21,1,0,1,0,"Shooting",0,0,1,5.95
"1288",97,20100102,"MN","IA",13,0,1,-2,-25,1,0,0,1,"Shooting",0,0,1,4.66666666666667
"1289",97,20100102,"MN","IA",14,0,1,-3,-25,1,0,0,1,"Personal",0,1,0,3.41666666666667
"1290",97,20100102,"MN","IA",15,1,0,-4,-22,1,0,0,1,"Shooting",0,0,1,2.08333333333333
"1291",97,20100102,"MN","IA",16,1,0,-3,-19,1,0,1,0,"Personal",0,1,0,1.58333333333333
"1292",97,20100102,"MN","IA",17,0,1,-2,-19,1,0,1,0,"Personal",0,1,0,0.183333333333333
"1293",98,20091231,"OHST","WI",1,0,1,0,-3,1,0,0,0,"Shooting",0,0,1,17.75
"1294",98,20091231,"OHST","WI",2,1,0,-1,-3,1,0,0,1,"Shooting",0,0,1,16.5666666666667
"1295",98,20091231,"OHST","WI",3,1,0,0,0,0,0,1,0,"Personal",0,1,0,15.85
"1296",98,20091231,"OHST","WI",4,0,1,1,0,0,0,1,0,"Personal",0,1,0,15.4166666666667
"1297",98,20091231,"OHST","WI",5,1,0,0,2,0,1,0,1,"Shooting",0,0,1,14.6666666666667
"1298",98,20091231,"OHST","WI",6,0,1,1,1,0,1,1,0,"Personal",0,1,0,14.3
"1299",98,20091231,"OHST","WI",7,1,0,0,13,0,1,0,1,"Personal",0,1,0,8.25
"1300",98,20091231,"OHST","WI",8,0,1,1,15,0,1,1,0,"Shooting",0,0,1,7.46666666666667
"1301",98,20091231,"OHST","WI",9,1,0,0,16,0,1,0,1,"Shooting",0,0,1,6.9
"1302",98,20091231,"OHST","WI",10,1,0,1,15,0,1,1,0,"Shooting",0,0,1,2.25
"1303",98,20091231,"OHST","WI",11,0,1,2,11,0,1,1,0,"Personal",0,1,0,1.4
"1304",98,20091231,"OHST","WI",12,1,0,1,9,0,1,0,1,"Shooting",0,0,1,0.533333333333333
"1305",98,20091231,"OHST","WI",13,0,1,2,7,0,1,1,0,"Personal",0,1,0,0.133333333333333
"1306",98,20091231,"OHST","WI",14,0,1,1,7,0,1,0,1,"Personal",0,1,0,0.1
"1307",99,20091231,"MI","IN",1,1,0,0,2,0,1,0,0,"Personal",0,1,0,17.5166666666667
"1308",99,20091231,"MI","IN",2,1,0,1,-6,1,0,1,0,"Shooting",0,0,1,12.8166666666667
"1309",99,20091231,"MI","IN",3,0,1,2,-5,1,0,1,0,"Shooting",0,0,1,12.6166666666667
"1310",99,20091231,"MI","IN",4,0,1,1,-5,1,0,0,1,"Shooting",0,0,1,11.7666666666667
"1311",99,20091231,"MI","IN",5,0,1,0,-7,1,0,0,1,"Personal",0,1,0,10.3333333333333
"1312",99,20091231,"MI","IN",6,0,1,-1,-5,1,0,0,1,"Shooting",0,0,1,10.3
"1313",99,20091231,"MI","IN",7,0,1,-2,1,0,1,0,1,"Personal",0,1,0,7.7
"1314",99,20091231,"MI","IN",8,1,0,-3,6,0,1,0,1,"Personal",0,1,0,6.18333333333333
"1315",99,20091231,"MI","IN",9,1,0,-2,8,0,1,1,0,"Personal",0,1,0,5.05
"1316",99,20091231,"MI","IN",10,1,0,-1,8,0,1,1,0,"Personal",0,1,0,5.05
"1317",99,20091231,"MI","IN",11,1,0,0,4,0,1,1,0,"Offensive",1,0,0,4.18333333333333
"1318",99,20091231,"MI","IN",12,1,0,1,6,0,1,1,0,"Personal",0,1,0,2.36666666666667
"1319",100,20091230,"NW","IL",1,0,1,0,-6,1,0,0,0,"Shooting",0,0,1,15.25
"1320",100,20091230,"NW","IL",2,0,1,-1,0,0,0,0,1,"Personal",0,1,0,13.4
"1321",100,20091230,"NW","IL",3,1,0,-2,0,0,0,0,1,"Shooting",0,0,1,12.7666666666667
"1322",100,20091230,"NW","IL",4,1,0,-1,1,0,1,1,0,"Personal",0,1,0,11.1166666666667
"1323",100,20091230,"NW","IL",5,0,1,0,0,0,0,1,0,"Shooting",0,0,1,10.5333333333333
"1324",100,20091230,"NW","IL",6,0,1,-1,2,0,1,0,1,"Personal",0,1,0,5.23333333333333
"1325",100,20091230,"NW","IL",7,1,0,-2,-2,1,0,0,1,"Shooting",0,0,1,4.01666666666667
"1326",100,20091230,"NW","IL",8,1,0,-1,-4,1,0,1,0,"Shooting",0,0,1,2.21666666666667
"1327",101,20091229,"PSU","MN",1,0,1,0,0,0,0,0,0,"Personal",0,1,0,19.45
"1328",101,20091229,"PSU","MN",2,1,0,-1,0,0,0,0,1,"Offensive",1,0,0,19.35
"1329",101,20091229,"PSU","MN",3,0,1,0,2,0,1,1,0,"Shooting",0,0,1,18.6
"1330",101,20091229,"PSU","MN",4,0,1,-1,0,0,0,0,1,"Personal",0,1,0,16.5166666666667
"1331",101,20091229,"PSU","MN",5,0,1,-2,0,0,0,0,1,"Shooting",0,0,1,15.2666666666667
"1332",101,20091229,"PSU","MN",6,0,1,-3,9,0,1,0,1,"Personal",0,1,0,10.6333333333333
"1333",101,20091229,"PSU","MN",7,1,0,-4,11,0,1,0,1,"Shooting",0,0,1,9.55
"1334",101,20091229,"PSU","MN",8,0,1,-3,8,0,1,1,0,"Personal",0,1,0,9.48333333333333
"1335",101,20091229,"PSU","MN",9,1,0,-4,8,0,1,0,1,"Personal",0,1,0,9.03333333333333
"1336",101,20091229,"PSU","MN",10,1,0,-3,6,0,1,1,0,"Shooting",0,0,1,3.4
"1337",102,20091229,"PUR","IA",1,0,1,0,9,0,1,0,0,"Offensive",1,0,0,12.3
"1338",102,20091229,"PUR","IA",2,1,0,-1,9,0,1,0,1,"Personal",0,1,0,11.7333333333333
"1339",102,20091229,"PUR","IA",3,0,1,0,6,0,1,1,0,"Shooting",0,0,1,9.61666666666667
"1340",102,20091229,"PUR","IA",4,1,0,-1,7,0,1,0,1,"Shooting",0,0,1,9.26666666666667
"1341",102,20091229,"PUR","IA",5,0,1,0,6,0,1,1,0,"Personal",0,1,0,9.13333333333333
"1342",102,20091229,"PUR","IA",6,1,0,-1,6,0,1,0,1,"Personal",0,1,0,8.76666666666667
"1343",102,20091229,"PUR","IA",7,1,0,0,6,0,1,1,0,"Personal",0,1,0,7.06666666666667
"1344",102,20091229,"PUR","IA",8,0,1,1,2,0,1,1,0,"Personal",0,1,0,6.11666666666667
"1345",102,20091229,"PUR","IA",9,1,0,0,2,0,1,0,1,"Personal",0,1,0,6
"1346",102,20091229,"PUR","IA",10,1,0,1,2,0,1,1,0,"Shooting",0,0,1,5.2
"1347",102,20091229,"PUR","IA",11,0,1,2,0,0,0,1,0,"Personal",0,1,0,4.83333333333333
"1348",102,20091229,"PUR","IA",12,1,0,1,2,0,1,0,1,"Personal",0,1,0,3.43333333333333
"1349",102,20091229,"PUR","IA",13,0,1,2,-2,1,0,1,0,"Personal",0,1,0,0.716666666666667
"1350",103,20100307,"CLEM","WF",1,1,0,0,-4,1,0,0,0,"Shooting",0,0,1,17.0833333333333
"1351",103,20100307,"CLEM","WF",2,0,1,1,-3,1,0,1,0,"Shooting",0,0,1,16.8833333333333
"1352",103,20100307,"CLEM","WF",3,0,1,0,-3,1,0,0,1,"Shooting",0,0,1,13.55
"1353",103,20100307,"CLEM","WF",4,0,1,-1,-1,1,0,0,1,"Personal",0,1,0,12.75
"1354",103,20100307,"CLEM","WF",5,0,1,-2,-1,1,0,0,1,"Personal",0,1,0,12.5333333333333
"1355",103,20100307,"CLEM","WF",6,1,0,-3,1,0,1,0,1,"Personal",0,1,0,11.3
"1356",103,20100307,"CLEM","WF",7,0,1,-2,1,0,1,1,0,"Personal",0,1,0,11.0833333333333
"1357",103,20100307,"CLEM","WF",8,1,0,-3,3,0,1,0,1,"Personal",0,1,0,8.75
"1358",103,20100307,"CLEM","WF",9,0,1,-2,3,0,1,1,0,"Shooting",0,0,1,7.33333333333333
"1359",103,20100307,"CLEM","WF",10,1,0,-3,5,0,1,0,1,"Shooting",0,0,1,6.41666666666667
"1360",103,20100307,"CLEM","WF",11,1,0,-2,4,0,1,1,0,"Shooting",0,0,1,5.25
"1361",103,20100307,"CLEM","WF",12,0,1,-1,4,0,1,1,0,"Shooting",0,0,1,4.86666666666667
"1362",103,20100307,"CLEM","WF",13,1,0,-2,6,0,1,0,1,"Personal",0,1,0,3.83333333333333
"1363",103,20100307,"CLEM","WF",14,0,1,-1,4,0,1,1,0,"Personal",0,1,0,3.35
"1364",103,20100307,"CLEM","WF",15,1,0,-2,4,0,1,0,1,"Personal",0,1,0,2.91666666666667
"1365",103,20100307,"CLEM","WF",16,0,1,-1,4,0,1,1,0,"Personal",0,1,0,2.28333333333333
"1366",104,20100307,"BC","NCST",1,0,1,0,-4,1,0,0,0,"Offensive",1,0,0,16.1166666666667
"1367",104,20100307,"BC","NCST",2,1,0,-1,-6,1,0,0,1,"Personal",0,1,0,15.0166666666667
"1368",104,20100307,"BC","NCST",3,1,0,0,-4,1,0,1,0,"Personal",0,1,0,13.8833333333333
"1369",104,20100307,"BC","NCST",4,0,1,1,-4,1,0,1,0,"Offensive",1,0,0,13.6333333333333
"1370",104,20100307,"BC","NCST",5,1,0,0,3,0,1,0,1,"Personal",0,1,0,9.65
"1371",104,20100307,"BC","NCST",6,1,0,1,5,0,1,1,0,"Personal",0,1,0,8.5
"1372",104,20100307,"BC","NCST",7,0,1,2,5,0,1,1,0,"Shooting",0,0,1,7.81666666666667
"1373",104,20100307,"BC","NCST",8,0,1,1,2,0,1,0,1,"Personal",0,1,0,4.83333333333333
"1374",104,20100307,"BC","NCST",9,1,0,0,-2,1,0,0,1,"Personal",0,1,0,3.73333333333333
"1375",104,20100307,"BC","NCST",10,1,0,1,-2,1,0,1,0,"Shooting",0,0,1,3.45
"1376",104,20100307,"BC","NCST",11,0,1,2,-2,1,0,1,0,"Personal",0,1,0,1.58333333333333
"1377",104,20100307,"BC","NCST",12,1,0,1,-2,1,0,0,1,"Offensive",1,0,0,1.41666666666667
"1378",104,20100307,"BC","NCST",13,0,1,2,0,0,0,1,0,"Shooting",0,0,1,0.95
"1379",105,20100306,"NC","DUKE",1,1,0,0,0,0,0,0,0,"Shooting",0,0,1,19.75
"1380",105,20100306,"NC","DUKE",2,0,1,1,6,0,1,1,0,"Shooting",0,0,1,17.7333333333333
