id,days,last_scraped,host_since,room_type,bathrooms,bedrooms,price,number_of_reviews,review_scores_cleanliness,review_scores_location,review_scores_value,instant_bookable
3832444,976,4/2/2017,7/31/2014,Private room,2,1,38,18,8,9,9,t
3832774,980,4/2/2017,7/27/2014,Entire home/apt,1,1,80,2,7,7,8,f
3832832,1229,4/2/2017,11/20/2013,Private room,1,1,40,1,10,10,10,f
3832863,993,4/2/2017,7/14/2014,Entire home/apt,1,1,275,17,8,10,9,f
3832932,1062,4/2/2017,5/6/2014,Shared room,1,1,65,6,9,10,10,f
3833046,1439,4/2/2017,4/24/2013,Entire home/apt,1,1,135,101,8,8,9,t
3833207,1098,4/2/2017,3/31/2014,Private room,1,1,56,149,10,9,10,t
3833538,1814,4/2/2017,4/14/2012,Entire home/apt,1,1,90,2,9,8,8,f
3833541,967,4/2/2017,8/9/2014,Private room,1,1,80,91,9,9,9,t
3833542,967,4/2/2017,8/9/2014,Private room,1,1,85,122,9,9,9,t
3834786,1695,4/2/2017,8/11/2012,Entire home/apt,1,0,199,35,10,10,10,t
3835052,1690,4/2/2017,8/16/2012,Private room,1,1,115,43,10,10,10,f
3835132,967,4/2/2017,8/9/2014,Entire home/apt,1,1,150,4,9,8,9,f
3835633,969,4/3/2017,8/8/2014,Private room,1.5,1,47,5,9,7,9,f
3835681,1685,4/3/2017,8/22/2012,Private room,1,1,50,86,8,9,9,t
3835740,988,4/2/2017,7/19/2014,Private room,2,1,57,25,9,9,9,t
3835757,1684,4/2/2017,8/22/2012,Private room,1,1,50,100,8,9,9,t
3835766,988,4/2/2017,7/19/2014,Private room,2,1,64,24,9,9,9,t
3836180,966,4/2/2017,8/10/2014,Entire home/apt,1,1,225,5,10,10,10,f
3836199,966,4/2/2017,8/10/2014,Entire home/apt,1,2,120,55,9,8,9,f
3838056,1606,4/2/2017,11/8/2012,Entire home/apt,2,2,450,0,NA,NA,NA,f
3838375,2446,4/2/2017,7/22/2010,Entire home/apt,1,2,249,31,10,10,10,f
3838388,966,4/2/2017,8/10/2014,Entire home/apt,1,0,100,0,NA,NA,NA,f
3838416,2547,4/2/2017,4/12/2010,Entire home/apt,2.5,2,225,3,9,9,10,f
3839364,1271,4/2/2017,10/9/2013,Entire home/apt,1,1,65,0,NA,NA,NA,t
3840000,967,4/3/2017,8/10/2014,Entire home/apt,1,1,90,12,9,9,10,f
3840127,1949,4/2/2017,12/1/2011,Entire home/apt,1,2,93,5,9,7,10,f
3840286,1943,4/2/2017,12/7/2011,Entire home/apt,1,2,246,12,9,10,9,f
3840309,966,4/2/2017,8/10/2014,Private room,1,1,59,0,NA,NA,NA,f
3840324,1218,4/2/2017,12/1/2013,Entire home/apt,1,1,120,12,10,10,10,f
3840541,966,4/2/2017,8/10/2014,Entire home/apt,2,1,165,25,10,10,10,f
3840748,1911,4/2/2017,1/8/2012,Private room,1,1,134,3,10,10,10,f
3841033,1251,4/2/2017,10/29/2013,Entire home/apt,1,0,119,1,10,10,10,f
3841048,991,4/3/2017,7/17/2014,Entire home/apt,1,2,150,8,9,8,9,f
3841113,1803,4/2/2017,4/25/2012,Private room,1,1,80,15,9,10,10,f
3841825,967,4/3/2017,8/10/2014,Private room,1,1,57,23,8,8,9,f
3842162,966,4/2/2017,8/10/2014,Entire home/apt,1,2,140,68,9,8,8,f
3842804,966,4/2/2017,8/10/2014,Entire home/apt,1,1,75,3,10,10,9,f
3844026,1478,4/2/2017,3/16/2013,Private room,1,1,160,5,10,10,10,f
3846426,967,4/2/2017,8/9/2014,Entire home/apt,1,0,240,60,9,10,9,f
3847733,1120,4/2/2017,3/9/2014,Private room,1,1,90,39,9,9,10,f
3848324,1168,4/2/2017,1/20/2014,Entire home/apt,1,2,200,1,4,10,8,f
3848431,965,4/2/2017,8/11/2014,Entire home/apt,1,2,115,4,10,9,9,f
3849226,1487,4/2/2017,3/7/2013,Private room,1,1,119,20,10,10,10,f
3850254,1501,4/2/2017,2/21/2013,Private room,1,2,90,11,10,9,10,f
3850493,974,4/2/2017,8/2/2014,Entire home/apt,1,2,139,54,10,8,9,f
3850839,1292,4/2/2017,9/18/2013,Entire home/apt,1,1,148,6,10,10,10,t
3850967,1676,4/2/2017,8/30/2012,Entire home/apt,1,2,100,11,10,10,10,f
3851623,1911,4/2/2017,1/8/2012,Entire home/apt,1,0,185,5,10,10,10,f
3851719,1520,4/2/2017,2/2/2013,Entire home/apt,1,1,99,22,10,10,10,f
3851911,1069,4/2/2017,4/29/2014,Entire home/apt,1,0,115,25,8,8,9,f
3852261,965,4/2/2017,8/11/2014,Private room,2,1,95,83,10,10,10,t
3852472,1567,4/2/2017,12/17/2012,Entire home/apt,1,1,450,0,NA,NA,NA,f
3852538,992,4/2/2017,7/15/2014,Entire home/apt,1,1,175,27,10,9,9,f
3852988,1131,4/2/2017,2/26/2014,Entire home/apt,1.5,2,155,5,10,10,10,f
3856374,1257,4/2/2017,10/23/2013,Entire home/apt,1.5,5,650,1,NA,NA,NA,f
3856470,979,4/2/2017,7/28/2014,Private room,1,1,125,0,NA,NA,NA,f
3856583,964,4/2/2017,8/12/2014,Entire home/apt,1,1,175,49,10,9,10,f
3857180,1632,4/3/2017,10/14/2012,Entire home/apt,1,2,110,11,9,8,9,f
3857687,964,4/2/2017,8/12/2014,Entire home/apt,1,0,85,8,9,9,9,t
3857863,964,4/2/2017,8/12/2014,Private room,1,1,110,48,9,8,9,f
3858105,1501,4/2/2017,2/21/2013,Entire home/apt,1,2,75,1,10,8,10,f
3858197,1643,4/2/2017,10/2/2012,Shared room,1,1,80,2,10,10,10,f
3858386,1643,4/2/2017,10/2/2012,Entire home/apt,1,1,130,24,10,10,9,f
3858822,1344,4/2/2017,7/28/2013,Entire home/apt,1,0,175,7,9,10,10,f
3858902,964,4/2/2017,8/12/2014,Entire home/apt,1,1,266,0,NA,NA,NA,f
3859247,964,4/2/2017,8/12/2014,Private room,1,1,35,1,10,10,10,f
3859690,2071,4/2/2017,8/1/2011,Private room,1,1,69,83,10,9,10,t
3860464,1862,4/2/2017,2/26/2012,Entire home/apt,1,1,135,8,9,8,9,f
3860590,1263,4/2/2017,10/17/2013,Private room,2,1,65,109,8,8,9,f
3860762,1848,4/3/2017,3/12/2012,Private room,1,1,72,0,NA,NA,NA,f
3860899,1126,4/2/2017,3/3/2014,Private room,1,1,60,0,NA,NA,NA,f
3861299,1029,4/2/2017,6/8/2014,Private room,1,1,60,10,10,10,10,f
3861662,964,4/2/2017,8/12/2014,Entire home/apt,1.5,2,350,0,NA,NA,NA,f
3861713,1102,4/3/2017,3/28/2014,Private room,1,2,97,3,9,9,9,f
3861943,1073,4/2/2017,4/25/2014,Entire home/apt,1,0,860,39,7,9,8,f
3862328,963,4/2/2017,8/13/2014,Entire home/apt,1,1,100,61,9,9,9,f
3864528,966,4/2/2017,8/10/2014,Private room,1,1,200,0,NA,NA,NA,f
3865141,1307,4/2/2017,9/3/2013,Private room,2,1,68,134,9,9,9,f
3866538,963,4/2/2017,8/13/2014,Private room,1,1,98,159,9,10,9,t
3866540,2516,4/2/2017,5/13/2010,Private room,1,1,120,57,9,10,9,f
3868052,1459,4/2/2017,4/4/2013,Entire home/apt,1,2,240,11,9,10,9,f
3868100,2720,4/2/2017,10/21/2009,Entire home/apt,1,1,225,7,10,10,10,f
3868344,1069,4/2/2017,4/29/2014,Entire home/apt,1,2,151,30,8,8,8,f
3868981,2140,4/2/2017,5/24/2011,Private room,1,1,54,83,9,10,10,t
3869282,963,4/2/2017,8/13/2014,Shared room,1,1,50,12,8,8,8,f
3869398,1745,4/3/2017,6/23/2012,Private room,1,1,57,31,9,9,9,f
3869762,1326,4/2/2017,8/15/2013,Entire home/apt,1,1,110,0,NA,NA,NA,f
3869779,1607,4/2/2017,11/7/2012,Entire home/apt,1,1,150,119,10,10,9,f
3870158,963,4/2/2017,8/13/2014,Entire home/apt,1,0,145,13,10,10,9,f
3870294,2110,4/2/2017,6/23/2011,Entire home/apt,1,1,250,19,10,10,10,f
3870793,962,4/2/2017,8/14/2014,Private room,1,1,69,4,8,9,9,f
3870797,1538,4/2/2017,1/15/2013,Private room,1,1,101,29,9,10,9,f
3873299,1385,4/2/2017,6/17/2013,Entire home/apt,1,0,113,3,9,9,7,f
3874029,2107,4/2/2017,6/26/2011,Private room,1,1,135,25,8,10,8,f
3874086,1523,4/2/2017,1/30/2013,Entire home/apt,1,3,300,10,9,10,9,f
3874702,1023,4/2/2017,6/14/2014,Entire home/apt,1,1,140,22,9,9,9,f
3874870,1551,4/2/2017,1/2/2013,Entire home/apt,1,1,200,15,10,10,10,f
3875294,962,4/2/2017,8/14/2014,Private room,1,1,50,5,8,8,10,f
3875644,1575,4/2/2017,12/9/2012,Private room,1,1,90,0,NA,NA,NA,f
3876513,982,4/2/2017,7/25/2014,Private room,1,1,62,5,8,6,7,f
3876850,962,4/2/2017,8/14/2014,Private room,1,1,165,6,10,10,9,f
3877193,1280,4/2/2017,9/30/2013,Private room,1,1,99,32,9,9,9,f
3877315,2210,4/2/2017,3/15/2011,Entire home/apt,1,1,95,93,10,8,9,t
3877362,962,4/2/2017,8/14/2014,Private room,1,1,69,15,9,9,9,t
3878621,980,4/2/2017,7/27/2014,Entire home/apt,1,2,250,55,9,10,9,f
3880588,1607,4/2/2017,11/7/2012,Entire home/apt,1,1,229,15,8,9,8,f
3880985,1416,4/2/2017,5/17/2013,Entire home/apt,1,1,195,3,10,10,10,f
3881808,994,4/2/2017,7/13/2014,Entire home/apt,1,1,129,12,10,10,10,f
3881924,1047,4/2/2017,5/21/2014,Private room,1,1,53,47,10,9,10,f
3882682,2429,4/2/2017,8/8/2010,Private room,1.5,1,75,15,10,10,10,f
3883020,1132,4/2/2017,2/25/2014,Entire home/apt,1,2,84,20,8,9,10,f
3883982,1771,4/3/2017,5/28/2012,Entire home/apt,1,1,140,7,9,10,9,f
3884052,1448,4/3/2017,4/16/2013,Entire home/apt,1,1,140,1,NA,NA,NA,f
3884105,962,4/3/2017,8/15/2014,Entire home/apt,1,0,100,4,10,8,9,f
3884893,1026,4/3/2017,6/12/2014,Private room,1,1,95,165,10,9,9,t
3885177,1542,4/3/2017,1/12/2013,Private room,1,1,95,1,8,8,10,t
3885327,961,4/3/2017,8/16/2014,Private room,1.5,1,160,14,9,10,9,f
3886995,1057,4/3/2017,5/12/2014,Private room,1,1,85,133,9,10,9,f
3887138,2448,4/3/2017,7/21/2010,Entire home/apt,1.5,3,175,2,10,10,10,f
3888689,1355,4/3/2017,7/18/2013,Entire home/apt,1,1,160,73,9,9,9,f
3888752,960,4/2/2017,8/16/2014,Entire home/apt,1,0,175,204,10,10,10,t
3890018,1215,4/3/2017,12/5/2013,Entire home/apt,1,1,180,6,10,10,10,f
3891031,961,4/3/2017,8/16/2014,Private room,1,1,139,13,8,9,9,t
3891370,960,4/3/2017,8/17/2014,Entire home/apt,2,2,200,3,9,10,10,f
3892700,2723,4/3/2017,10/19/2009,Entire home/apt,1,1,70,119,10,9,10,f
3894674,1104,4/3/2017,3/26/2014,Entire home/apt,1,1,135,8,9,10,10,f
3894691,1101,4/3/2017,3/29/2014,Private room,1.5,1,35,4,10,10,10,f
3895455,2465,4/3/2017,7/4/2010,Private room,1,1,40,2,9,8,9,f
3895930,960,4/3/2017,8/17/2014,Entire home/apt,1,2,80,25,10,9,9,f
3896579,960,4/3/2017,8/17/2014,Entire home/apt,1,1,200,1,10,10,10,f
3896701,960,4/3/2017,8/17/2014,Private room,1,1,125,1,10,10,10,f
3897387,960,4/3/2017,8/17/2014,Private room,1,1,115,46,9,10,10,f
3897601,986,4/2/2017,7/21/2014,Private room,1,1,55,4,9,10,10,f
3897761,1487,4/3/2017,3/8/2013,Entire home/apt,1,1,119,48,10,9,10,f
3898329,960,4/3/2017,8/17/2014,Entire home/apt,1,0,200,6,8,10,10,f
3898625,1100,4/3/2017,3/30/2014,Private room,1,1,70,4,8,7,9,f
3898736,959,4/3/2017,8/18/2014,Private room,1,1,42,52,9,9,9,t
3902791,1418,4/3/2017,5/16/2013,Entire home/apt,1,1,199,5,10,10,10,f
3903173,988,4/3/2017,7/20/2014,Entire home/apt,1,1,150,15,9,10,9,f
3903284,1237,4/3/2017,11/13/2013,Private room,1.5,1,95,0,NA,NA,NA,f
3904025,959,4/3/2017,8/18/2014,Private room,1,1,40,14,9,7,9,f
3904135,1792,4/3/2017,5/7/2012,Private room,1,1,55,4,10,10,10,f
3905256,1151,4/3/2017,2/7/2014,Private room,1,1,129,0,NA,NA,NA,f
3905849,1708,4/3/2017,7/30/2012,Entire home/apt,1,1,120,31,10,10,10,f
3906390,973,4/3/2017,8/4/2014,Entire home/apt,1,1,130,1,10,8,8,f
3906676,975,4/3/2017,8/2/2014,Entire home/apt,2.5,2,550,1,10,10,10,f
3907279,1379,4/3/2017,6/24/2013,Entire home/apt,1,2,950,31,10,9,9,f
3907603,1070,4/3/2017,4/29/2014,Private room,1,1,65,79,10,9,10,f
3908008,958,4/3/2017,8/19/2014,Entire home/apt,1,0,110,21,8,7,8,f
3908088,958,4/3/2017,8/19/2014,Private room,1,1,85,70,10,10,9,f
3908094,1453,4/3/2017,4/11/2013,Private room,1,1,75,4,10,10,10,f
3908257,958,4/3/2017,8/19/2014,Private room,1,1,85,52,10,9,9,f
3911451,1220,4/3/2017,11/30/2013,Private room,1,1,45,4,7,7,9,f
3911453,958,4/3/2017,8/19/2014,Shared room,1,1,45,0,NA,NA,NA,f
3911632,1140,4/3/2017,2/18/2014,Private room,1,1,65,65,10,10,10,f
3912794,2558,4/3/2017,4/2/2010,Private room,1.5,1,100,8,10,10,9,f
3912900,1004,4/2/2017,7/3/2014,Private room,1,1,100,2,10,7,8,f
3913373,1314,4/3/2017,8/28/2013,Private room,1,1,125,0,NA,NA,NA,f
3913509,958,4/3/2017,8/19/2014,Private room,1,1,91,36,9,9,9,f
3913635,983,4/2/2017,7/24/2014,Private room,1,1,105,86,9,9,9,f
3913873,972,4/3/2017,8/5/2014,Shared room,1,1,79,10,10,10,10,f
3914161,1029,4/3/2017,6/9/2014,Private room,1,1,90,19,10,9,10,f
3914400,2061,4/3/2017,8/12/2011,Private room,1,1,50,11,9,10,10,f
3914773,1828,4/2/2017,3/31/2012,Private room,1,1,150,37,9,10,9,f
3914962,958,4/3/2017,8/19/2014,Private room,1.5,1,75,4,10,9,10,f
3915042,1283,4/2/2017,9/27/2013,Entire home/apt,1,1,300,2,10,10,10,f
3915771,1252,4/2/2017,10/28/2013,Entire home/apt,1,0,200,17,9,10,9,f
3916312,958,4/3/2017,8/19/2014,Entire home/apt,1,1,135,13,9,8,9,f
3916694,1177,4/3/2017,1/12/2014,Entire home/apt,1,2,105,31,10,9,10,f
3916775,957,4/2/2017,8/19/2014,Entire home/apt,1,1,170,20,10,10,9,f
3917007,1539,4/3/2017,1/15/2013,Entire home/apt,1,0,150,0,NA,NA,NA,f
3917367,956,4/2/2017,8/20/2014,Entire home/apt,2,3,449,27,7,9,8,t
3920562,1026,4/3/2017,6/12/2014,Private room,1,1,90,159,10,9,9,f
3921735,1386,4/3/2017,6/17/2013,Entire home/apt,1,0,127,4,5,10,5,f
3922214,1146,4/3/2017,2/12/2014,Private room,1,1,80,33,10,9,9,f
3923538,957,4/3/2017,8/20/2014,Entire home/apt,1,0,75,2,10,10,9,f
3924092,1116,4/3/2017,3/14/2014,Entire home/apt,1,1,200,5,10,10,10,f
3924325,958,4/3/2017,8/19/2014,Private room,1,1,95,4,10,8,10,f
3924397,957,4/3/2017,8/20/2014,Entire home/apt,1.5,1,190,4,10,10,10,f
3924506,2206,4/3/2017,3/20/2011,Private room,1,1,75,3,9,10,9,f
3924619,2015,4/3/2017,9/27/2011,Private room,1,1,120,12,8,8,9,f
3924820,1900,4/3/2017,1/20/2012,Private room,1,1,89,51,10,9,10,f
3927907,963,4/3/2017,8/14/2014,Entire home/apt,1,2,129,2,10,10,10,t
3928458,1456,4/3/2017,4/8/2013,Entire home/apt,1,1,140,19,9,10,9,f
3928833,1987,4/2/2017,10/24/2011,Entire home/apt,2.5,2,1000,0,NA,NA,NA,f
3929317,956,4/3/2017,8/21/2014,Private room,1,1,65,54,9,10,10,f
3929669,2141,4/3/2017,5/24/2011,Entire home/apt,1,1,120,12,9,10,10,f
3930149,2577,4/3/2017,3/14/2010,Entire home/apt,1,1,125,11,9,10,9,f
3930878,956,4/3/2017,8/21/2014,Entire home/apt,1,1,140,6,6,8,8,f
3933017,1694,4/3/2017,8/13/2012,Entire home/apt,1,1,260,92,9,10,9,t
3933059,955,4/2/2017,8/21/2014,Entire home/apt,1,1,80,4,8,8,9,f
3933382,955,4/2/2017,8/21/2014,Private room,1,1,60,3,9,9,9,f
3933559,985,4/2/2017,7/22/2014,Entire home/apt,1,4,300,111,10,9,9,f
3936970,1966,4/2/2017,11/14/2011,Private room,1,1,103,97,10,10,9,f
3937134,2336,4/2/2017,11/9/2010,Entire home/apt,1,1,181,47,9,10,9,f
3937630,1628,4/2/2017,10/17/2012,Private room,1,1,65,1,6,8,8,t
3938357,954,4/2/2017,8/22/2014,Entire home/apt,1,2,99,12,9,9,10,f
3939535,954,4/2/2017,8/22/2014,Private room,1,1,70,45,10,10,10,t
3940301,1342,4/2/2017,7/30/2013,Entire home/apt,1,1,90,1,10,8,8,f
3942731,1762,4/2/2017,6/5/2012,Entire home/apt,1,1,225,7,10,10,10,f
3943387,953,4/2/2017,8/23/2014,Private room,1,1,65,21,10,10,10,f
3943630,977,4/2/2017,7/30/2014,Private room,1,1,80,0,NA,NA,NA,f
3943811,1026,4/2/2017,6/11/2014,Entire home/apt,1,1,250,89,9,10,9,f
3943879,953,4/2/2017,8/23/2014,Entire home/apt,1,0,175,33,10,10,10,f
3944200,953,4/2/2017,8/23/2014,Entire home/apt,1,1,195,17,9,8,9,f
3944233,1140,4/3/2017,2/18/2014,Private room,1,1,130,92,9,10,10,f
3944625,953,4/2/2017,8/23/2014,Private room,1,1,79,91,10,10,9,f
3944627,2631,4/2/2017,1/18/2010,Entire home/apt,1,1,225,6,9,10,10,f
3944737,981,4/2/2017,7/26/2014,Entire home/apt,1,1,125,4,8,9,8,f
3945449,1449,4/3/2017,4/15/2013,Private room,1,1,120,7,10,9,9,f
3945636,953,4/2/2017,8/23/2014,Private room,1,1,69,5,10,8,9,f
3945680,1448,4/2/2017,4/15/2013,Entire home/apt,2,2,120,3,8,8,8,f
3945796,953,4/2/2017,8/23/2014,Private room,0.5,1,90,6,10,10,10,f
3946018,954,4/3/2017,8/23/2014,Entire home/apt,1,1,202,29,10,10,10,f
3946115,954,4/3/2017,8/23/2014,Entire home/apt,2,3,450,1,8,8,8,f
3946177,953,4/2/2017,8/23/2014,Entire home/apt,1,1,333,24,9,8,9,f
3946201,1468,4/3/2017,3/27/2013,Private room,1,1,55,6,9,10,10,t
3946288,953,4/2/2017,8/23/2014,Entire home/apt,2,3,529,11,9,8,9,f
3946471,1346,4/2/2017,7/26/2013,Private room,1,1,95,0,NA,NA,NA,f
3948939,952,4/2/2017,8/24/2014,Entire home/apt,1,1,230,1,10,10,10,f
3951270,1757,4/3/2017,6/11/2012,Entire home/apt,1,1,165,5,9,7,7,f
3951363,1247,4/2/2017,11/2/2013,Private room,1.5,1,70,0,NA,NA,NA,f
3952264,952,4/2/2017,8/24/2014,Entire home/apt,1,0,130,11,9,10,10,f
3952328,989,4/2/2017,7/18/2014,Entire home/apt,1,1,103,12,9,9,9,f
3952676,1707,4/2/2017,7/30/2012,Entire home/apt,1,1,200,0,NA,NA,NA,f
3953314,2323,4/2/2017,11/22/2010,Entire home/apt,1,2,145,3,10,9,8,f
3953415,2323,4/2/2017,11/22/2010,Private room,1,1,78,0,NA,NA,NA,f
3953537,952,4/2/2017,8/24/2014,Entire home/apt,1,2,200,2,9,9,10,f
3953585,1354,4/2/2017,7/18/2013,Private room,1,1,44,17,9,9,10,f
3953942,1334,4/2/2017,8/7/2013,Entire home/apt,1,1,100,42,9,9,9,f
3954385,1764,4/2/2017,6/3/2012,Entire home/apt,1,0,100,6,10,9,10,t
3958032,1749,4/2/2017,6/18/2012,Private room,1,1,110,19,8,9,8,f
3958460,1227,4/2/2017,11/22/2013,Private room,1,1,100,70,10,10,9,f
3958976,951,4/2/2017,8/25/2014,Private room,1,1,117,0,NA,NA,NA,f
3959094,951,4/2/2017,8/25/2014,Private room,1,1,129,13,10,10,10,f
3959369,1830,4/2/2017,3/29/2012,Entire home/apt,1,1,225,2,8,10,9,f
3962389,951,4/2/2017,8/25/2014,Entire home/apt,1,2,125,6,8,8,9,f
3962586,951,4/2/2017,8/25/2014,Private room,1,1,150,1,10,10,10,f
3963085,951,4/2/2017,8/25/2014,Private room,1,1,100,15,9,8,9,t
3963345,2056,4/2/2017,8/16/2011,Entire home/apt,1,1,225,8,9,10,10,f
3966209,1430,4/2/2017,5/3/2013,Entire home/apt,1,0,200,5,10,10,10,f
3967145,1457,4/2/2017,4/6/2013,Entire home/apt,1,0,175,21,10,9,9,f
3967160,950,4/2/2017,8/26/2014,Entire home/apt,1,2,195,65,10,9,10,f
3967313,951,4/3/2017,8/26/2014,Entire home/apt,1,1,80,33,9,10,9,f
3967467,950,4/2/2017,8/26/2014,Entire home/apt,1,0,200,4,10,10,10,f
3967492,1502,4/2/2017,2/20/2013,Entire home/apt,1,0,150,8,9,10,9,f
3967613,1085,4/2/2017,4/13/2014,Private room,1,1,55,7,8,7,9,f
3967945,987,4/2/2017,7/20/2014,Private room,1,1,90,172,10,9,9,f
3968405,2039,4/2/2017,9/2/2011,Private room,1,1,50,13,9,8,9,f
3968610,950,4/2/2017,8/26/2014,Entire home/apt,1,1,140,19,8,10,9,f
3969366,1953,4/2/2017,11/27/2011,Entire home/apt,1,2,200,1,6,10,8,f
3969367,950,4/2/2017,8/26/2014,Shared room,1,1,150,0,NA,NA,NA,f
3969672,2657,4/2/2017,12/23/2009,Entire home/apt,1,2,115,41,9,10,9,f
3969705,1819,4/2/2017,4/9/2012,Private room,1,1,65,19,10,9,9,f
3970155,949,4/2/2017,8/27/2014,Private room,1,1,50,7,9,8,8,f
3970183,949,4/2/2017,8/27/2014,Private room,1,1,53,7,9,9,9,f
3970224,2044,4/3/2017,8/29/2011,Entire home/apt,1.5,2,200,2,10,10,10,f
3970345,2258,4/2/2017,1/26/2011,Entire home/apt,1,1,195,12,9,9,10,f
3970626,2477,4/2/2017,6/21/2010,Private room,1,1,65,32,10,9,10,t
3970701,957,4/2/2017,8/19/2014,Private room,1,1,60,0,NA,NA,NA,f
3970724,1684,4/2/2017,8/22/2012,Entire home/apt,1,2,200,3,9,8,9,f
3970755,1701,4/2/2017,8/5/2012,Entire home/apt,1,1,160,0,NA,NA,NA,f
3971526,1858,4/2/2017,3/1/2012,Private room,1,1,65,0,NA,NA,NA,f
3971534,1072,4/2/2017,4/26/2014,Private room,1,1,60,1,10,10,10,f
3971900,950,4/2/2017,8/26/2014,Entire home/apt,1,0,169,6,10,10,10,f
3971948,966,4/2/2017,8/10/2014,Entire home/apt,1,2,103,0,NA,NA,NA,f
3972210,1038,4/2/2017,5/30/2014,Entire home/apt,1,1,175,3,9,10,9,f
3972453,1090,4/2/2017,4/8/2014,Entire home/apt,2,3,750,131,10,10,10,t
3973872,949,4/2/2017,8/27/2014,Private room,1.5,1,40,29,7,8,9,f
3973944,1968,4/3/2017,11/13/2011,Private room,1,1,89,10,10,9,10,f
3974464,961,4/2/2017,8/15/2014,Private room,0,1,50,0,NA,NA,NA,f
3975630,949,4/2/2017,8/27/2014,Entire home/apt,1,1,150,50,10,9,9,f
3976928,1008,4/2/2017,6/29/2014,Entire home/apt,1,1,132,112,10,10,9,f
3976991,994,4/2/2017,7/13/2014,Private room,1,1,89,45,8,7,7,f
3978092,1672,4/2/2017,9/3/2012,Private room,1,1,89,61,10,9,10,t
3978543,949,4/2/2017,8/27/2014,Entire home/apt,1.5,1,245,70,10,9,10,f
3978632,1433,4/2/2017,4/30/2013,Private room,1,1,51,10,10,9,10,f
3978680,950,4/2/2017,8/26/2014,Private room,1,1,85,2,10,9,8,f
3979164,2579,4/2/2017,3/11/2010,Private room,1,1,70,1,10,10,10,f
3979194,1480,4/2/2017,3/14/2013,Entire home/apt,1,0,129,68,9,10,9,f
3979360,949,4/2/2017,8/27/2014,Entire home/apt,1,0,240,7,7,10,9,f
3979611,973,4/2/2017,8/3/2014,Entire home/apt,1,1,1400,31,8,10,8,f
3979613,949,4/2/2017,8/27/2014,Entire home/apt,1,2,210,0,NA,NA,NA,f
3979628,1740,4/2/2017,6/27/2012,Private room,1,1,88,87,9,9,9,f
3980218,949,4/2/2017,8/27/2014,Entire home/apt,2,2,269,3,9,10,10,f
3980487,1676,4/2/2017,8/30/2012,Entire home/apt,1,1,250,27,10,10,10,f
3981241,948,4/2/2017,8/28/2014,Private room,1,1,45,62,8,9,9,f
3981427,948,4/2/2017,8/28/2014,Private room,1,1,75,54,8,9,8,f
3983469,1301,4/2/2017,9/9/2013,Private room,1,1,120,30,9,10,10,f
3984077,1466,4/2/2017,3/28/2013,Entire home/apt,1,0,85,6,9,9,8,f
3984741,1252,4/2/2017,10/28/2013,Entire home/apt,1,1,160,17,10,9,10,f
3984821,2037,4/2/2017,9/4/2011,Entire home/apt,1,1,150,31,10,9,10,f
3985673,1422,4/2/2017,5/11/2013,Entire home/apt,1,1,350,4,10,10,10,f
3987571,948,4/2/2017,8/28/2014,Entire home/apt,1,0,115,128,10,9,10,t
3987599,948,4/2/2017,8/28/2014,Entire home/apt,1,3,165,20,10,9,10,f
3987655,2029,4/2/2017,9/12/2011,Entire home/apt,1,1,75,120,9,9,9,f
3987858,1042,4/3/2017,5/27/2014,Shared room,1,1,65,25,10,9,10,f
3989564,2001,4/2/2017,10/10/2011,Entire home/apt,1,1,99,101,9,8,9,f
3991204,947,4/2/2017,8/29/2014,Private room,1,1,90,2,4,8,6,f
3992096,1134,4/2/2017,2/23/2014,Private room,1,1,110,0,NA,NA,NA,f
3993388,947,4/2/2017,8/29/2014,Private room,1,1,150,120,9,10,9,f
3993392,1158,4/2/2017,1/30/2014,Entire home/apt,2,2,300,8,9,9,9,f
3993553,1432,4/3/2017,5/2/2013,Entire home/apt,1,0,155,2,10,10,8,f
3994638,946,4/2/2017,8/30/2014,Private room,1,0,150,104,10,10,10,f
3996869,1137,4/2/2017,2/20/2014,Private room,1,1,60,2,10,10,10,f
3997083,1566,4/2/2017,12/18/2012,Entire home/apt,1,2,125,0,NA,NA,NA,f
3998498,987,4/2/2017,7/20/2014,Entire home/apt,1,1,149,28,8,9,9,f
3998641,2160,4/2/2017,5/4/2011,Entire home/apt,1,1,150,3,9,8,9,f
3999079,1072,4/2/2017,4/26/2014,Entire home/apt,1,2,301,41,9,10,9,f
3999228,1077,4/2/2017,4/21/2014,Entire home/apt,1,0,115,16,9,10,10,f
3999735,1036,4/2/2017,6/1/2014,Entire home/apt,1.5,1,120,24,9,8,8,f
4000014,946,4/2/2017,8/30/2014,Private room,1,1,73,1,6,10,8,f
4000127,946,4/2/2017,8/30/2014,Entire home/apt,1,0,175,4,9,10,10,f
4000133,946,4/2/2017,8/30/2014,Private room,1.5,1,50,4,6,9,9,f
4000561,1685,4/2/2017,8/21/2012,Entire home/apt,2,2,600,0,NA,NA,NA,f
4000571,1685,4/2/2017,8/21/2012,Private room,1,1,200,27,10,10,10,f
4000579,1703,4/2/2017,8/3/2012,Entire home/apt,1,1,172,3,7,9,9,f
4000621,1922,4/2/2017,12/28/2011,Entire home/apt,1,1,130,63,10,8,10,f
4003231,1147,4/2/2017,2/10/2014,Private room,1,1,115,14,9,9,9,t
4003436,1137,4/2/2017,2/20/2014,Private room,1,1,80,31,9,9,10,f
