"","price","overall_satisfaction","reviews","room_type","accommodates","bedrooms","minstay","neighborhood","district","WalkScore","TransitScore","BikeScore","PctBlack"
"1455",415,5,3,"Entire home/apt",11,4,2,"West Town","West",91,75,89,0.0749748348355297
"1456",110,5,11,"Private room",2,1,2,"West Town","West",91,75,89,0.0749748348355297
"1457",75,5,29,"Private room",2,1,NA,"West Town","West",91,75,89,0.0749748348355297
"1458",100,5,5,"Private room",3,1,NA,"West Town","West",91,75,89,0.0749748348355297
"1459",55,5,5,"Shared room",1,1,1,"West Town","West",91,75,89,0.0749748348355297
"1460",225,5,3,"Entire home/apt",4,2,5,"West Town","West",91,75,89,0.0749748348355297
"1461",70,5,71,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1462",137,5,30,"Entire home/apt",5,3,NA,"West Town","West",91,75,89,0.0749748348355297
"1463",85,5,26,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1464",195,5,46,"Entire home/apt",2,1,2,"West Town","West",91,75,89,0.0749748348355297
"1465",200,4.5,7,"Entire home/apt",8,3,3,"West Town","West",91,75,89,0.0749748348355297
"1466",45,4.5,24,"Private room",2,1,3,"West Town","West",91,75,89,0.0749748348355297
"1467",85,5,7,"Private room",2,1,NA,"West Town","West",91,75,89,0.0749748348355297
"1468",75,5,20,"Entire home/apt",2,2,10,"West Town","West",91,75,89,0.0749748348355297
"1469",200,5,12,"Entire home/apt",4,1,2,"West Town","West",91,75,89,0.0749748348355297
"1470",70,5,15,"Private room",1,1,1,"West Town","West",91,75,89,0.0749748348355297
"1471",100,5,4,"Entire home/apt",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1472",90,4,23,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1473",119,4.5,22,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1474",90,5,36,"Entire home/apt",2,2,3,"West Town","West",91,75,89,0.0749748348355297
"1475",130,5,31,"Private room",2,1,3,"West Town","West",91,75,89,0.0749748348355297
"1476",45,5,6,"Private room",1,1,1,"West Town","West",91,75,89,0.0749748348355297
"1477",160,4.5,9,"Entire home/apt",3,2,1,"West Town","West",91,75,89,0.0749748348355297
"1478",349,4.5,14,"Entire home/apt",8,3,1,"West Town","West",91,75,89,0.0749748348355297
"1479",149,4.5,15,"Entire home/apt",4,2,NA,"West Town","West",91,75,89,0.0749748348355297
"1480",60,5,44,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1481",123,5,14,"Entire home/apt",6,1,2,"West Town","West",91,75,89,0.0749748348355297
"1482",94,5,11,"Entire home/apt",4,1,2,"West Town","West",91,75,89,0.0749748348355297
"1483",80,5,13,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1484",125,5,8,"Entire home/apt",4,1,3,"West Town","West",91,75,89,0.0749748348355297
"1485",250,5,11,"Entire home/apt",10,2,2,"West Town","West",91,75,89,0.0749748348355297
"1486",150,5,4,"Private room",5,1,2,"West Town","West",91,75,89,0.0749748348355297
"1487",129,5,17,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1488",114,4,41,"Entire home/apt",10,1,2,"West Town","West",91,75,89,0.0749748348355297
"1489",80,4.5,36,"Private room",4,1,1,"West Town","West",91,75,89,0.0749748348355297
"1490",90,4.5,7,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1491",99,5,9,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1492",80,5,16,"Private room",2,1,2,"West Town","West",91,75,89,0.0749748348355297
"1493",80,4.5,14,"Entire home/apt",6,2,2,"West Town","West",91,75,89,0.0749748348355297
"1494",120,5,13,"Entire home/apt",5,1,2,"West Town","West",91,75,89,0.0749748348355297
"1495",95,5,15,"Private room",4,1,1,"West Town","West",91,75,89,0.0749748348355297
"1496",100,5,19,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1497",119,4.5,20,"Entire home/apt",3,1,2,"West Town","West",91,75,89,0.0749748348355297
"1498",135,5,30,"Entire home/apt",4,1,2,"West Town","West",91,75,89,0.0749748348355297
"1499",130,5,11,"Entire home/apt",3,1,2,"West Town","West",91,75,89,0.0749748348355297
"1500",100,5,10,"Entire home/apt",2,1,3,"West Town","West",91,75,89,0.0749748348355297
"1501",55,4.5,96,"Private room",2,1,2,"West Town","West",91,75,89,0.0749748348355297
"1502",45,5,137,"Private room",1,1,2,"West Town","West",91,75,89,0.0749748348355297
"1503",85,4.5,37,"Private room",4,1,1,"West Town","West",91,75,89,0.0749748348355297
"1504",144,5,18,"Entire home/apt",3,1,1,"West Town","West",91,75,89,0.0749748348355297
"1505",189,4.5,34,"Entire home/apt",7,3,NA,"West Town","West",91,75,89,0.0749748348355297
"1506",150,5,10,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1507",300,5,14,"Entire home/apt",10,2,1,"West Town","West",91,75,89,0.0749748348355297
"1508",185,5,19,"Entire home/apt",5,2,5,"West Town","West",91,75,89,0.0749748348355297
"1509",199,4.5,67,"Entire home/apt",6,2,1,"West Town","West",91,75,89,0.0749748348355297
"1510",555,5,35,"Entire home/apt",10,3,NA,"West Town","West",91,75,89,0.0749748348355297
"1511",50,5,25,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1512",90,5,13,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1513",80,4.5,15,"Entire home/apt",3,2,2,"West Town","West",91,75,89,0.0749748348355297
"1514",121,5,68,"Entire home/apt",3,1,NA,"West Town","West",91,75,89,0.0749748348355297
"1515",99,4.5,19,"Entire home/apt",2,1,2,"West Town","West",91,75,89,0.0749748348355297
"1516",500,5,3,"Entire home/apt",6,4,1,"West Town","West",91,75,89,0.0749748348355297
"1517",77,4.5,32,"Shared room",4,1,1,"West Town","West",91,75,89,0.0749748348355297
"1518",110,4,7,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1519",700,4.5,18,"Entire home/apt",12,4,1,"West Town","West",91,75,89,0.0749748348355297
"1520",90,5,23,"Entire home/apt",4,1,2,"West Town","West",91,75,89,0.0749748348355297
"1521",124,4.5,44,"Entire home/apt",6,2,2,"West Town","West",91,75,89,0.0749748348355297
"1522",175,5,15,"Entire home/apt",4,2,2,"West Town","West",91,75,89,0.0749748348355297
"1523",99,5,22,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1524",75,5,17,"Private room",2,1,3,"West Town","West",91,75,89,0.0749748348355297
"1525",100,5,7,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1526",300,5,24,"Entire home/apt",13,3,NA,"West Town","West",91,75,89,0.0749748348355297
"1527",96,5,24,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1528",50,5,17,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1529",145,4.5,17,"Entire home/apt",4,0,1,"West Town","West",91,75,89,0.0749748348355297
"1530",100,4.5,145,"Entire home/apt",4,2,1,"West Town","West",91,75,89,0.0749748348355297
"1531",225,4.5,46,"Entire home/apt",6,3,2,"West Town","West",91,75,89,0.0749748348355297
"1532",50,4.5,4,"Private room",3,1,2,"West Town","West",91,75,89,0.0749748348355297
"1533",179,5,30,"Entire home/apt",5,2,NA,"West Town","West",91,75,89,0.0749748348355297
"1534",95,4.5,3,"Private room",2,1,NA,"West Town","West",91,75,89,0.0749748348355297
"1535",99,4.5,29,"Entire home/apt",4,2,NA,"West Town","West",91,75,89,0.0749748348355297
"1536",80,4.5,32,"Private room",2,1,1,"West Town","West",91,75,89,0.0749748348355297
"1537",195,5,9,"Entire home/apt",10,3,2,"West Town","West",91,75,89,0.0749748348355297
"1538",135,5,8,"Private room",2,1,3,"West Town","West",91,75,89,0.0749748348355297
"1539",260,5,19,"Entire home/apt",4,2,1,"West Town","West",91,75,89,0.0749748348355297
"1540",35,5,39,"Private room",2,1,2,"West Town","West",91,75,89,0.0749748348355297
"1541",119,5,74,"Entire home/apt",4,1,NA,"West Town","West",91,75,89,0.0749748348355297
"1542",35,4.5,3,"Private room",2,1,1,"Woodlawn","South",69,73,72,0.84703933747412
"1543",41,5,11,"Private room",3,1,1,"Woodlawn","South",69,73,72,0.84703933747412
"1544",55,4.5,12,"Private room",2,1,1,"Woodlawn","South",69,73,72,0.84703933747412
"1545",55,5,45,"Private room",3,1,1,"Woodlawn","South",69,73,72,0.84703933747412
"1546",125,5,7,"Entire home/apt",6,2,3,"Woodlawn","South",69,73,72,0.84703933747412
"1547",51,3.5,3,"Private room",4,1,1,"Woodlawn","South",69,73,72,0.84703933747412
"1548",99,5,10,"Entire home/apt",4,1,2,"Woodlawn","South",69,73,72,0.84703933747412
"1549",99,4.5,16,"Entire home/apt",2,1,1,"Woodlawn","South",69,73,72,0.84703933747412
"1550",50,5,80,"Private room",2,1,1,"Woodlawn","South",69,73,72,0.84703933747412
"1551",125,5,9,"Entire home/apt",6,2,2,"Woodlawn","South",69,73,72,0.84703933747412
"1552",40,5,239,"Private room",3,1,2,"Woodlawn","South",69,73,72,0.84703933747412
"1553",85,5,5,"Private room",4,1,1,"Woodlawn","South",69,73,72,0.84703933747412
"1554",59,5,123,"Private room",2,1,1,"Woodlawn","South",69,73,72,0.84703933747412
"1555",80,4.5,5,"Entire home/apt",2,0,1,"Woodlawn","South",69,73,72,0.84703933747412
"1556",100,4,3,"Entire home/apt",4,1,1,"Woodlawn","South",69,73,72,0.84703933747412
"1557",85,5,4,"Private room",3,1,3,"Woodlawn","South",69,73,72,0.84703933747412
"1558",100,5,5,"Entire home/apt",4,2,1,"Woodlawn","South",69,73,72,0.84703933747412
"1559",55,4,5,"Private room",3,1,3,"Woodlawn","South",69,73,72,0.84703933747412
"1560",90,4.5,25,"Entire home/apt",4,2,2,"Woodlawn","South",69,73,72,0.84703933747412
"1561",115,4.5,37,"Entire home/apt",6,3,1,"Woodlawn","South",69,73,72,0.84703933747412
