"","removed","freqchal","pvi2","obama","cperhs","sexexp","book","author","state","antifamily","cmedin","cperba","days2000","occult","language","homosexuality","violence","booktitle"
"891",0,1,-1.7,0,1.93804213135068,0,868,"Rowling, J.K.","VA",0,11296,5.47627013630731,480,1,0,0,0,"Harry Potter (series)"
"892",0,0,-1.7,0,1.93804213135068,0,510,"Duncan, Lois","VA",0,11296,5.47627013630731,180,0,0,0,0,"Daughters of Eve"
"893",0,0,13.4,1,6.83804213135069,0,670,"Lukeman, Alan","VT",0,8467,5.37627013630731,3224,1,0,0,1,"Fangoria's 101 Best Horror Movies You've Never Seen:  A Celebration of the World's Most Unheralded Fright Flicks"
"894",0,0,13.4,1,6.83804213135069,0,892,"Levine, Ellen","VT",0,8467,5.37627013630731,3681,0,0,0,0,"Henry's Freedom Box"
"895",0,0,13.4,1,6.83804213135069,1,264,"Grandits, John","VT",0,8467,5.37627013630731,3279,0,0,0,0,"Blue Lipstick:  Concrete Poems"
"896",0,0,13.4,1,6.83804213135069,1,773,"Ha, Thu Huong","VT",0,8467,5.37627013630731,3224,0,0,0,0,"Hail Caesar"
"897",0,0,13.4,1,6.83804213135069,0,1860,"Hawthorne, Nathaniel","VT",0,8467,5.37627013630731,3224,0,1,0,0,"Twice Told Tales"
"898",0,0,13.4,1,6.83804213135069,1,383,"Hernandez, Gilbert","VT",0,8467,5.37627013630731,3213,0,0,0,0,"Chance in Hell"
"899",0,0,13.4,1,6.83804213135069,0,1887,"Miller, Neil Z.","VT",0,8467,5.37627013630731,3681,0,0,0,0,"Vaccines:  Are They Really Safe and Effective? A Parents Guide to Childhood Shots"
"900",0,1,13.4,1,6.83804213135069,0,1025,"Harris, Robie","VT",0,8467,5.37627013630731,3279,0,0,0,0,"It's Perfectly Normal"
"901",0,1,13.4,1,6.83804213135069,1,1849,"Myracle, Lauren","VT",0,8467,5.37627013630731,3279,0,0,0,0,"TTYL"
"902",0,0,13.4,0,6.83804213135069,0,992,"Spiegelman, Art","VT",0,8467,5.37627013630731,2400,0,0,0,0,"In the Shadow of No Towers"
"903",0,0,13.4,0,6.83804213135069,0,2037,"","VT",0,8467,5.37627013630731,1314,0,0,0,1,"World of Wrestling (series)"
"904",0,0,13.4,0,6.83804213135069,0,1959,"Madaras, Lynda","VT",0,8467,5.37627013630731,1115,0,0,0,0,"What's Happening to My Body?: Book for Girls"
"905",0,0,13.4,0,6.83804213135069,0,1785,"Larson, Gary","VT",0,8467,5.37627013630731,245,0,0,0,0,"There's a Hair in My Dirt"
"906",0,0,5,0,7.53804213135068,0,135,"Haddix, Margaret Peterson","WA",1,9907.5,3.67627013630731,1347,0,0,0,0,"Among the Betrayed"
"907",0,0,5,0,7.53804213135068,1,1689,"Eleveld, Mark (editor)","WA",0,9907.5,3.67627013630731,2699,0,0,0,1,"Spoken Word Revolution, The"
"908",1,0,5,0,7.53804213135068,0,159,"Byam, Michelle","WA",1,9907.5,3.67627013630731,315,0,0,0,1,"Arms and Armor"
"909",1,0,5,0,7.53804213135068,0,754,"Hartinger, Brent","WA",0,9907.5,3.67627013630731,2121,0,0,1,0,"Geography Club"
"910",0,1,5,0,7.53804213135068,1,1671,"Morrison, Toni","WA",0,9907.5,3.67627013630731,360,0,1,0,0,"Song of Solomon"
"911",1,0,5,0,7.53804213135068,0,663,"Myers, Walter Dean","WA",0,9907.5,3.67627013630731,1082,0,1,0,0,"Fallen Angels"
"912",0,0,5,0,7.53804213135068,0,677,"Briggs, Raymond","WA",0,9907.5,3.67627013630731,1924,0,0,0,0,"Father Christmas"
"913",0,0,5,0,7.53804213135068,1,1657,"Guterson, David","WA",0,9907.5,3.67627013630731,1274,0,0,0,0,"Snow Falling on Cedars"
"914",0,0,5,0,7.53804213135068,0,1056,"Walker, Margaret","WA",0,9907.5,3.67627013630731,480,0,1,0,0,"Jubilee"
"915",1,0,2.4,0,5.53804213135068,1,1177,"Conroy, Pat","WI",0,4234.5,-1.62372986369269,1050,0,1,0,1,"Lords of Discipline, The"
"916",0,0,2.4,1,5.53804213135068,1,487,"Jenkis, A.M.","WI",0,4234.5,-1.62372986369269,3609,0,0,0,0,"Damage"
"917",1,1,2.4,0,5.53804213135068,0,171,"Crutcher, Chris","WI",0,4234.5,-1.62372986369269,2474,0,1,1,0,"Athletic Shorts"
"918",0,0,2.4,1,5.53804213135068,1,1766,"Marcovitz, Hal","WI",0,4234.5,-1.62372986369269,3731,0,0,0,0,"Teens & Sex"
"919",0,0,2.4,1,5.53804213135068,1,560,"Pardes, Bronwen","WI",0,4234.5,-1.62372986369269,3731,0,0,0,0,"Doing It Right:  Making Smart, Safe, and Satisfying Choices About Sex"
"920",0,0,2.4,0,5.53804213135068,0,361,"Hyland, M.J.","WI",0,4234.5,-1.62372986369269,2759,0,0,0,1,"Carry Me Down"
"921",1,1,2.4,0,5.53804213135068,0,745,"Steinbeck, John","WI",0,4234.5,-1.62372986369269,1290,0,1,0,0,"Grapes of Wrath, The"
"922",0,1,2.4,1,5.53804213135068,1,1849,"Myracle, Lauren","WI",0,4234.5,-1.62372986369269,3343,0,0,0,0,"TTYL"
"923",0,1,2.4,0,5.53804213135068,0,1025,"Harris, Robie","WI",0,4234.5,-1.62372986369269,630,0,0,0,0,"It's Perfectly Normal"
"924",0,1,2.4,0,5.53804213135068,0,868,"Rowling, J.K.","WI",0,4234.5,-1.62372986369269,273,1,0,0,0,"Harry Potter (series)"
"925",0,0,-7.9,0,-4.36195786864931,1,40,"Irving, John","WV",0,-7290,-9.22372986369269,180,0,1,0,0,"A Prayer for Owen Meany"
"926",0,1,-7.9,0,-4.36195786864931,0,143,"Parnell, Peter and Justin Richardson","WV",0,-7290,-9.22372986369269,2493,0,0,1,0,"And Tango Makes Three"
"927",0,0,-7.9,0,-4.36195786864931,1,721,"Abelove, Joan","WV",0,-7290,-9.22372986369269,169,0,0,0,0,"Go and Come Back"
"928",1,0,-19.7,0,8.33804213135069,0,1964,"Lester, Julius","WY",0,4081.5,-2.12372986369269,841,0,0,0,1,"When Dad Killed Mom"
"929",0,0,-19.7,1,8.33804213135069,0,755,"Morris, Dr. John D.","WY",0,4081.5,-2.12372986369269,3777,0,0,0,0,"Geology Book, The"
"930",0,1,-19.7,1,8.33804213135069,0,143,"Parnell, Peter and Justin Richardson","WY",0,4081.5,-2.12372986369269,3521,0,0,1,0,"And Tango Makes Three"
"931",0,0,-19.7,0,8.33804213135069,1,505,"Koontz, Dean","WY",0,4081.5,-2.12372986369269,2893,0,0,0,0,"Darkest Night of the Year"
