price,date,bedrooms,bathrooms,sqft,floors,waterfront,yr_built,yr_renovated
45e4,321,2,1,1180,1,0,1910,0
325e3,338,3,2.5,2550,2,0,2006,0
66e4,436,2,1,1070,1,0,1924,0
85e4,170,3,2.25,2870,2,0,1995,0
285e3,217,3,2.5,1940,2,0,1990,0
395e3,344,2,1,870,1,0,1923,0
44e4,197,3,2,1550,2,0,1996,0
249e3,436,3,1.75,1400,1.5,0,1917,0
635e3,422,3,1.75,1210,1.5,0,1930,0
515e3,222,3,2.5,3430,2,0,2001,0
14e5,394,3,3.25,3020,2,0,1954,0
2e5,427,2,1,950,1,0,1955,0
1135e3,125,4,2.75,3370,1,0,1970,2014
445e3,320,4,1,1460,1,0,1946,0
555e3,187,3,1.5,1740,1.5,0,1920,0
537e3,266,4,2,1720,1,0,1950,0
315e3,391,3,1.75,1480,1,0,1968,0
805e3,393,5,2.5,3320,2,0,2000,0
414e3,237,4,2.5,3490,1.5,0,1969,0
375e3,226,2,1.5,1160,2,0,2002,0
401e3,427,4,1.75,3010,1,0,1952,0
21e4,392,3,1,1030,1,0,1967,0
365e3,202,2,1,980,1,0,1939,0
178e3,419,5,1.5,1990,1,0,1960,0
71e4,139,2,1,1790,1,0,1923,0
255e3,128,2,1,810,1,0,1928,0
528e3,337,5,2.25,2940,1,0,1977,0
537e3,461,4,4.25,4883,2,0,2006,0
442e3,215,4,1.5,1360,1,0,1955,0
375e3,468,3,1.75,1370,1,0,1978,2006
637250,324,4,2.5,2120,2,0,2005,0
427500,453,3,1.75,1240,1,0,1942,0
7e5,454,4,2.5,2770,2,0,2004,0
68e4,442,3,1.75,1660,1,0,1909,0
393820,239,2,2,1170,1,0,1941,0
525e3,231,4,2.75,2470,1,0,1940,0
505e3,379,2,1.75,1310,1,0,1929,0
555565,314,3,2,1670,1,0,1959,0
65e4,301,3,1.75,1660,1,0,1942,0
632500,259,5,3.25,3500,2,0,2005,0
269e3,204,3,2.5,1440,2,0,2005,0
405e3,328,4,2.75,2360,1,0,1978,0
845e3,204,3,3.5,3460,2,0,1986,0
234e3,205,3,1,1750,1,0,1961,0
638e3,476,4,1.75,1470,1.5,0,1946,0
29e4,215,3,1.75,1710,1,0,1967,0
262e3,420,1,0.75,520,1,0,1920,0
27e4,413,4,2.5,2350,2,0,2003,0
875e3,321,4,2.25,2380,2,0,1948,0
299e3,197,3,2.25,1920,2,0,1982,0
551e3,426,3,1,1580,1,0,1947,0
35e4,258,3,2.75,3070,2,0,1950,1986
1901e3,154,3,2.5,2660,2,0,1992,0
511718,299,2,1.75,1700,1,0,1915,0
965e3,282,4,3.25,5010,2,0,1978,0
475e3,349,4,2.25,2680,2,0,1999,0
1062e3,469,4,2.75,2720,1.5,0,1928,0
252e3,195,2,1,940,1,0,1926,0
58e4,440,6,2.5,3596,1,0,1964,0
374950,292,2,2.25,1240,2,0,2008,0
739e3,349,5,4,4660,2,0,1979,0
271e3,350,4,1.75,1710,1,0,1975,0
23e4,163,2,1,930,1,0,1986,0
21e4,481,3,2.25,1430,1,0,1984,0
35e4,419,3,2.75,1650,2,0,1988,0
491500,490,3,2.25,1560,1,0,1968,0
325e3,251,3,2.5,1870,1,0,1994,0
19e4,278,3,2,1320,1,0,1987,0
658600,488,4,2,1400,1.5,0,1945,0
299950,450,3,1.5,1940,1,0,1958,0
464e3,453,5,2,2000,1.5,0,1931,0
308e3,175,3,1,1640,1.5,0,1942,0
625e3,393,3,1,1020,1,0,1919,0
24e4,400,3,1.75,1630,1,0,1977,0
53e4,488,4,2.5,2940,2,0,1995,0
1e6,292,5,4.5,2120,2,1,1939,1963
439e3,267,1,1,790,1,0,1918,0
575e3,495,4,1.75,2020,1,0,1948,0
418e3,293,3,1.75,1530,1,0,1959,0
1208e3,482,4,3.75,3250,2,0,1930,1989
11e5,153,4,3.75,2930,1.5,0,1925,0
19e5,469,3,3.75,3150,2,0,2007,0
58e4,329,3,2.5,2180,2,0,1985,0
38e4,434,2,1,1040,1,0,1939,0
256e3,203,3,1,880,1,0,1924,0
349950,134,3,1,1400,1,0,1957,0
691500,181,4,2.5,2600,2,0,1962,2002
556e3,303,3,1.75,1590,1.5,0,1908,0
218e3,323,3,2.25,1610,1,0,1968,0
425e3,338,4,2,1390,1.5,0,1908,0
935e3,233,3,3.25,3710,2,0,1998,0
732e3,279,4,1.75,2360,1,0,1974,0
805500,391,3,1,1440,1,0,1952,0
507250,399,3,1.75,1400,1,0,1915,0
8e5,335,4,2.5,4600,2,0,1990,0
6e5,245,3,2.25,2100,2,0,1979,0
627800,440,4,1.75,2010,1,0,1982,0
66e4,174,2,2.25,2550,2,0,1902,0
153503,281,2,2.5,1240,2,0,1986,0
456500,384,3,2.25,2090,1,0,1975,0
1306e3,212,5,2.5,2770,2,0,2002,0
843500,340,3,2.5,3560,2,0,1997,0
625e3,229,3,1,1240,1,0,1925,0
527e3,161,2,1.75,1640,1,0,1921,0
1965e3,421,5,3.75,3940,1.5,0,1951,0
1003e3,449,5,2.5,3150,2,0,1969,0
855e3,420,4,3,2550,2,0,1908,2013
725e3,170,4,3.25,3940,2,0,2000,0
315e3,287,1,1,580,1,0,2000,0
18e4,266,3,1.75,1330,1,0,1978,0
7e5,436,2,1,930,1,0,1926,2013
476500,222,3,1,1060,2,0,1962,1997
193e3,153,3,1.5,1180,1,0,1960,0
295e3,230,4,2.5,1850,2,0,1990,0
363e3,211,2,1,820,1,0,1925,0
875e3,393,4,2.5,3600,2,0,1990,0
257200,133,3,2,1850,1,0,1952,0
555e3,271,3,2,2240,1,0,1968,0
38e4,174,3,2.25,1860,2,0,1963,0
282e3,205,4,2.75,2390,2,0,1989,0
545e3,156,4,2.5,2040,2,0,1990,0
55e4,156,3,1.5,1900,1.5,0,1926,0
921500,436,3,1.5,1900,1.5,0,1926,0
885e3,496,3,1.5,2200,2,0,1904,0
82e4,148,4,2.25,2280,1.5,0,1940,1984
289e3,132,3,1,1090,1,0,1981,0
334e3,408,1,1,670,1,0,1942,2011
206e3,300,3,1,1050,1,0,1906,0
491950,180,3,2.25,2090,1,0,1958,0
43e4,316,3,2.5,2030,2,0,2003,0
208e3,198,3,2,1250,1,0,1980,0
245e3,188,4,2.25,2600,1,0,1978,0
426e3,441,2,1,640,1,0,1918,0
4e5,212,3,2.5,2120,2,0,2006,0
553e3,468,3,1,1330,1,0,1942,0
296e3,454,2,1,750,1,0,1948,0
428e3,412,3,2.5,2230,1,0,1977,0
325e3,125,4,2.5,1890,1,0,1980,0
294e3,201,2,1,820,1,0,1952,0
41e4,442,3,1.75,1880,1,0,1977,0
59e4,153,4,4.25,2360,2,0,1939,1987
445e3,323,3,2.25,1850,2,0,1985,0
921e3,448,4,2.5,2310,2,0,1928,0
496e3,427,3,1.5,2520,1,0,1955,0
95e3,345,2,1,800,1,0,1947,0
359e3,267,4,1.75,1580,1,0,1945,0
452500,121,3,2.5,2430,1,0,1985,0
555e3,335,4,1.75,2350,1.5,0,1946,0
549900,266,5,3,3800,1.5,0,1984,0
569e3,160,5,3,3670,1,0,1952,0
318500,196,4,2,1780,1,0,1974,0
487028,161,2,1.5,1295,2,0,2007,0
24e4,287,3,1,1350,1,0,1959,0
253e3,397,3,2.25,1440,1,0,1965,0
38e4,242,5,1.75,1320,1,0,1947,0
25e4,460,2,0.75,700,1,0,1958,0
368500,282,2,1.75,2510,2,0,1977,0
34e4,406,3,1,3180,1,0,1969,0
4e5,481,2,1,910,1,0,1918,0
835e3,258,3,2,1570,1.5,0,1927,0
299e3,334,3,2.5,2450,2,0,1993,0
1675e3,310,6,2.25,4910,2.5,0,1910,0
265e3,133,3,2,1570,1,0,1998,0
437500,314,4,2.5,2680,2,0,1998,0
865e3,154,3,1.75,2090,2,0,1947,2013
626e3,434,3,2,2150,1,0,1988,0
247300,300,2,2,1140,2,0,2009,0
2075e3,173,4,3.5,4230,2,0,1997,0
425e3,273,3,1,1790,1.5,0,1937,0
905e3,175,5,3.5,3100,1,0,1970,0
641250,238,3,2.5,2220,3,0,1990,0
675e3,454,4,2.5,2370,2,0,1984,0
845e3,163,4,2.75,4070,2,0,2002,0
401500,249,4,1,1790,1,0,1954,0
395e3,265,3,2.5,1610,2,0,1987,0
11e5,429,5,2.75,2830,1,0,1958,0
145e3,148,3,1,1010,1,0,1954,0
9e5,470,3,1,1560,1.5,0,1930,0
374500,376,3,1.5,1330,1,0,1968,0
85e4,321,4,2.25,2330,2,0,1965,0
49e4,479,3,1,960,1,0,1951,0
304e3,481,3,2.5,1710,2,0,1993,0
4e5,183,4,2.25,2230,1,0,1963,0
454e3,317,3,2,1700,2,0,1992,0
16e4,357,2,2,1040,1,0,1950,0
542e3,188,3,1.75,1070,1,0,1966,2014
403500,168,5,2.5,3600,1,0,1968,0
418e3,439,4,2.5,2750,2,0,2003,0
406e3,449,4,1.5,1920,2,0,1951,0
242500,265,3,2.25,1770,1,0,1978,0
425e3,461,4,2.5,2460,2,0,2003,0
613e3,134,4,2,1550,1.5,0,1909,0
189e3,363,3,2,1460,1,0,1995,0
7e5,302,4,2.25,2440,1.5,0,1947,2014
75e4,244,3,1,1640,1.5,0,1935,0
494e3,187,2,1,1290,1,0,1906,0
7e5,159,4,3,3150,2,0,2000,0
705e3,457,2,2.5,2305,1,0,2007,0
356e3,141,2,1.75,1060,1,0,1977,0
625e3,141,3,1.75,2060,1,0,1984,0
144975,435,2,1,900,1,0,1940,0
97e4,208,4,4.5,3890,2,0,2004,0
415e3,156,3,1.75,1910,1,0,1977,0
485e3,124,4,3,2340,1,0,1979,0
799950,310,3,3,2900,2,0,1997,0
783350,483,4,2.5,3290,2,0,1991,0
43e4,352,1,1,630,1,0,1943,0
2544750,327,5,4.75,5410,2,0,1941,0
975e3,168,4,2.5,4270,1,0,1991,0
95e4,489,3,1.5,1700,1,0,1950,0
35e4,217,2,1,1430,1.5,0,1944,0
637e3,306,4,2.75,2850,2,0,2008,0
895e3,414,3,2,2160,1,0,1991,0
579e3,338,2,2,1760,1,0,1946,0
314900,174,4,1.75,2700,1,0,1958,0
122e3,391,2,1,860,1,0,1945,0
405e3,219,2,1,880,1,0,1927,0
553650,127,2,2.5,1360,2,0,1997,0
369900,398,2,2.5,1770,3,0,2007,0
225e3,147,3,2,2030,1,0,1979,0
16e4,146,2,1,1180,1,0,1918,0
449500,281,4,2,2430,1,0,1961,0
65e4,239,3,1,1300,1,0,1953,0
542126,196,4,2.5,2360,2,0,1977,0
309950,261,3,1.5,1200,1,0,1985,0
115e3,338,2,1,1000,1,0,1913,0
221700,364,2,1.5,1556,1,0,1957,0
726e3,391,3,2.5,1890,1.5,0,1915,0
515e3,322,3,1.75,1810,1,0,1926,0
756e3,237,4,2.5,2730,2,0,1991,0
157e4,146,4,3.75,3070,2,0,1927,0
442e3,140,4,2.25,2080,1,0,1979,0
26e4,182,4,2,1620,2,0,1975,0
39e4,252,2,1.75,1150,1,0,1923,0
459500,181,2,1,1250,1,0,1929,0
33e4,272,3,1.5,1430,1,0,1948,0
189e3,306,2,1,790,1,0,1944,0
28e4,344,3,1,1200,1.5,0,1954,0
4e5,124,2,1.75,2110,1,0,1948,0
368e3,448,4,2,3160,1,0,1942,0
39e4,159,4,1.75,2700,1.5,0,1968,0
245e3,272,2,1,820,1,0,1945,0
375e3,217,4,2.5,1800,1,0,1960,0
465e3,394,5,1.5,1750,1,0,1961,0
445e3,435,3,2,1540,1,0,1997,0
25e4,428,3,1,1130,1,0,1952,0
475500,275,3,1,1500,1,0,1952,0
672324,215,2,1.75,1600,1.5,0,1940,0
42e4,173,3,2,1200,1,0,1937,0
515e3,362,3,2,1690,1.5,0,1907,0
732350,308,4,2.5,2270,2,0,1986,0
297500,155,4,2.5,1910,2,0,2005,0
475e3,280,3,1.5,1640,1.5,0,1929,0
414e3,489,4,2.5,2120,2,0,2003,0
357250,176,3,1.5,1400,1,0,1952,0
289950,302,2,1,760,1,0,1950,0
55e4,489,3,1,1070,1,0,1917,0
446e3,477,3,1.75,1460,1,0,1958,0
279e3,287,3,1.5,1280,1.5,0,1932,0
37e4,232,3,2.25,1650,2,0,1988,0
216e3,289,3,2,1260,1,0,1998,0
11e5,171,3,2.5,2200,1,0,1952,0
1280600,292,4,2.5,3560,1,0,1977,0
355e3,412,2,1.5,1140,1,0,1988,0
699e3,253,4,2.5,2550,2,0,1988,0
412e3,244,3,2.5,1553,3,0,2014,0
276e3,400,2,1,1140,1,0,1923,1951
1e5,246,2,1,790,1,0,1944,0
955500,181,4,1.75,2130,1.5,0,1914,1993
199e3,452,3,1,1390,1,0,1958,0
762e3,175,4,3.5,4000,2,0,2007,0
425e3,125,4,2,1520,1,0,1967,0
546e3,307,2,1,1657,2,0,1910,0
419600,474,3,1.75,1680,1,0,1976,0
735e3,173,4,2.25,2270,1,0,1954,0
1234570,476,2,2.5,2470,3,0,2011,0
445e3,187,2,2,1240,2,0,1985,0
665e3,370,3,2,1740,1,0,1974,1989
129e4,440,5,3.5,4090,1,0,2002,0
508500,341,4,2.75,2520,2,0,1979,0
345950,343,5,1,1340,1.5,0,1934,0
207500,377,3,1,1640,1,0,1968,0
1075e3,337,4,2.5,3000,1,0,1969,0
64e4,313,3,1,1210,2,0,1930,0
329500,446,3,1,1810,1,0,1941,0
46e4,293,4,2.75,2200,1,0,1979,0
123e4,180,3,1.75,2200,1.5,0,1948,2003
805e3,323,5,3,2350,2,0,1924,1962
2e5,351,3,1.5,1090,1,0,1963,0
749700,412,3,1.75,2280,1,0,1977,0
288e3,216,0,1.5,1430,3,0,1999,0
535e3,348,2,1,1520,1,0,1927,0
33e4,300,3,2.25,1620,1,0,1950,0
479200,210,3,2,1510,1.5,0,1928,0
373e3,132,5,2.5,3001,2,0,2006,0
355e3,442,4,1.5,2020,1,0,1953,0
275e3,152,3,2,1380,1,0,2008,0
38e4,170,3,1.5,1520,1,0,1949,0
417e3,404,2,1.75,1090,1,0,1915,0
1165e3,293,5,3.75,4220,2,0,2004,0
598500,268,3,2.25,2520,1,0,1978,0
629e3,152,3,2,1760,1,0,1920,0
226950,281,2,1,930,1,0,1957,0
1225e3,364,4,2.5,2600,1.5,0,1939,0
415e3,398,3,2.25,2180,1,0,1979,0
595e3,476,3,2.5,1910,2,0,2001,0
209950,300,3,1.75,1100,1,0,1968,0
568e3,491,3,1.75,1760,1,0,1973,0
119900,293,2,1,700,1,0,1951,0
207e3,237,3,1,1080,1,0,1962,0
195e3,348,3,1,1070,1,0,1967,0
324950,174,3,1.5,1460,1,0,1955,0
21e4,355,1,1,1050,1,0,1947,0
1078e3,479,4,2.75,3160,2,0,1995,0
325088,337,4,1,1400,1,0,1954,0
79e4,380,4,3,3120,2,0,1977,0
15e4,328,2,1,720,1,0,1982,0
79e4,302,3,3,2840,2,0,1999,0
255e3,131,2,1,1220,1,0,1910,0
697e3,310,4,3,2820,1.5,0,1928,0
457500,307,2,1,840,1,0,1908,0
69e4,138,3,2,1610,1.5,0,1940,0
967e3,434,4,3.25,1860,2,0,1917,2005
98e4,483,4,1.75,2260,1,0,1968,0
619420,140,4,2.75,2450,2,0,1988,0
389e3,285,2,1,850,1,0,1910,0
5e5,343,3,1,1800,1,0,1964,0
569e3,268,4,1.75,1230,1,0,1950,0
425e3,208,4,2.25,2060,1,0,1967,0
635e3,140,4,2.25,2750,1,0,1948,0
256500,138,2,1,1120,1,0,1980,0
695e3,387,4,2.5,3010,2,0,2005,0
535e3,210,4,1.5,1580,1.5,0,1945,0
454200,464,4,2.5,2630,2,0,2004,0
418500,387,2,1,790,1,0,1943,0
749950,155,4,2.75,3110,2,0,1983,0
338500,291,3,1.75,2130,1,0,1999,0
125e4,202,4,3.75,4520,1.5,0,1992,0
299950,191,3,2.5,1600,2,0,1993,0
325e3,211,4,1.75,1950,1,0,1963,0
434e3,237,4,3,2010,2,0,1973,0
328950,181,4,1.75,2550,1,0,1978,0
2095e3,138,5,3.75,5340,2.5,0,1912,0
57e4,483,4,2,2000,2,0,1978,0
802e3,258,3,2.25,2170,2,0,2014,0
525e3,296,3,1,1550,1.5,0,1918,0
7e5,397,6,3,2790,2.5,0,1907,0
35e4,442,3,1.75,1980,1,0,1956,1999
277500,413,2,1.5,1190,3,0,2005,0
1575e3,131,5,2.75,3650,1,0,1975,0
195e3,261,3,1,1510,1.5,0,1913,0
222e3,232,3,2,1200,1,0,1968,0
865e3,470,5,3,2830,1,0,1979,0
445e3,128,4,2,1650,1,0,1959,0
495800,342,4,1.5,1710,1.5,0,1924,0
548500,457,3,1,1740,1.5,0,1924,0
31e4,126,3,1.75,1840,1,0,1974,0
205e3,191,3,1.5,1820,1,0,1962,0
47e4,252,5,3.75,3860,2,0,2003,0
43e4,477,3,1.5,1810,1.5,0,2002,0
31e4,485,2,2,1030,3,0,1999,0
355e3,448,4,1,1410,1.5,0,1953,0
621500,391,5,2.5,2140,1,0,1968,0
175e3,160,6,1.5,1930,1,0,1971,0
326e3,371,6,1.5,1930,1,0,1971,0
69e4,254,4,3.5,1930,1.5,0,1920,0
335e3,230,4,2.5,2210,2,0,2003,0
197e3,419,4,1,1360,1,0,1961,0
312500,183,3,1.75,1830,1,0,1950,2008
436e3,301,3,2.25,2120,1,0,1959,0
1015e3,273,4,2.5,2700,2,0,2002,0
805e3,237,4,2.5,3160,2,0,1992,0
652427,369,4,2.25,2770,2,0,1979,0
1008e3,290,3,2.5,2240,1,0,1945,1992
355e3,309,4,2.5,2570,2,0,1999,0
334550,209,2,1,880,1,0,1939,0
557500,188,3,2.25,1820,2,0,1984,0
277500,306,4,2.25,1660,1,0,1963,0
3e5,187,4,3,2200,1,0,1960,0
325e3,420,4,1,1640,1.5,0,1928,0
402500,442,4,2,1650,1,0,1951,2013
461e3,231,3,1.75,1420,1,0,1963,0
54e4,450,3,1,1270,1.5,0,1926,0
385e3,439,3,1,1070,1,0,1971,0
48e4,188,2,1,1060,1,0,1924,0
539950,159,3,2.25,2190,1,0,1963,0
529e3,198,3,2.25,1940,2,0,1990,0
417e3,231,3,2.5,1300,2,0,2008,0
405e3,412,3,1.5,1330,1,0,1966,0
299e3,203,3,2.25,1940,1,0,1966,0
299e3,224,3,1.75,2100,1,0,1983,0
372220,133,3,1,1290,1,0,1951,0
494400,141,2,1.75,1560,1,0,1904,0
28e4,266,3,1.75,2630,1,0,1958,0
277950,324,3,2.5,2100,2,0,1992,0
77e4,352,3,2.75,2070,2,0,1996,0
76e4,280,4,2.5,2960,2,0,1989,0
23e4,390,2,2,1300,1,0,2004,0
525e3,274,4,2.5,2520,2,0,1994,0
307e3,181,3,1,1150,1.5,0,1927,0
253779,168,4,2,2030,1.5,0,1947,0
405e3,167,3,1.5,1880,1,0,1968,0
36e4,435,2,1,2320,2,0,1942,0
521e3,495,2,1,1050,1.5,0,1910,0
68e4,268,4,2.5,3030,2,0,1978,0
355e3,336,1,0.75,530,1,0,1950,0
2e5,173,3,1.5,1090,1,0,1968,0
33e4,188,3,2.25,2220,1,0,1993,0
221e3,223,3,2.25,1430,2,0,1987,0
1598890,399,4,4.5,3780,2,0,1910,1977
31e4,203,2,1,1560,1,0,1947,0
862e3,463,4,2.25,2220,1.5,0,1932,0
2e5,169,3,1.5,1140,1,0,1960,0
63e4,272,4,2.5,2540,1,0,1957,0
432250,443,3,2.25,1440,2,0,1985,0
478e3,387,3,2.25,1570,1,0,1977,0
249e3,203,4,2.25,1860,1,0,1962,0
495e3,155,5,3,2440,1,0,2006,0
63e4,316,4,2.5,2100,1,0,1960,0
55e4,176,4,2.5,2150,2,0,1997,0
35e4,261,3,2.5,2440,2,0,1994,0
27e4,335,5,1.5,1930,2,0,1966,0
488250,279,4,2,1830,1,0,1963,0
248e3,135,4,3.5,1850,2,0,1986,0
889e3,225,4,3.5,3210,3,0,2014,0
375e3,238,1,1,1090,1,0,1927,0
933e3,329,3,1.5,1870,2,0,1906,0
625e3,366,3,2.25,1920,1,0,1977,0
328e3,208,2,1,700,1,0,1943,0
47e4,198,4,2.25,3380,1,0,1969,0
502500,408,5,2.5,2430,2,0,2007,0
484e3,461,3,1.75,1950,1,0,1976,0
252500,218,2,1,900,1,0,1961,0
61e4,232,3,2.5,2060,2,0,1987,0
419e3,205,4,2,2180,1,0,1969,0
322500,197,4,2.25,2140,2,0,1986,0
563e3,370,6,1,1730,1.5,0,1918,0
464e3,447,4,2.5,3140,2,0,1993,0
87e4,167,4,4.25,3010,2,0,1951,1996
28e4,398,2,1.5,800,2,0,2003,0
85e4,254,3,2.5,3300,2,0,1994,0
458950,294,2,1,1530,1,0,1946,0
122e3,476,2,1,760,1,0,1946,0
525e3,132,5,3,2450,2,0,1994,0
286300,196,2,1,1000,1,0,1962,0
218450,198,2,1,840,1,0,1952,0
525e3,247,3,1.5,1380,1,0,1955,0
65e4,355,3,1.5,1380,1,0,1955,0
356e3,175,4,2,2020,1.5,0,1949,0
436500,148,2,1,1260,1,0,1951,0
41e4,218,3,1.75,1440,1,0,1979,0
512500,253,4,1.75,1540,1,0,1950,0
51e4,229,4,1,1060,1,0,1925,0
566e3,260,4,1.75,1900,1,0,1966,0
525e3,252,3,1.75,2870,1.5,0,1948,1981
435e3,218,3,1,1050,1,0,1920,0
406500,364,3,2.75,1840,1,0,1989,0
55e4,279,5,2.75,3000,1,0,1966,0
251e3,421,3,2,1200,1.5,0,1949,0
83e4,344,3,1.5,1840,1,0,1959,0
803e3,468,4,2.5,2790,2,0,1989,0
206e3,461,3,1,970,1,0,1942,0
2e5,210,4,1,1070,1.5,0,1944,0
219e3,125,2,1,900,1,0,1952,0
777e3,247,4,4,2680,1,0,1962,2014
593700,413,3,2.5,2000,2,0,1979,0
712500,153,3,1.5,1660,1,0,1956,0
6e5,194,4,1.5,1770,1.5,0,1946,0
554663,453,3,2,1230,1.5,0,1940,0
267e3,183,3,1,1740,1,0,1962,0
39e4,266,3,2,1710,1,0,1953,0
335e3,455,6,2,2020,1,0,1979,0
938e3,477,4,2.5,2410,1,0,1975,0
37e4,461,4,2.75,2310,1,0,1993,0
335e3,456,5,2.5,2400,2,0,2003,0
695e3,475,5,2,3160,1.5,0,1923,0
387500,156,3,1,1560,1,0,1953,0
245e3,441,3,2.5,1770,2,0,1992,0
308550,209,3,2,1600,1,0,1990,0
225e3,174,3,1.75,1330,1,0,1968,0
715e3,245,4,2.5,2970,2,0,1993,0
335e3,490,3,1,1020,1,0,1954,0
634e3,232,3,2.5,2490,2,0,2003,0
337500,133,5,2,1700,1,0,1956,0
44e4,246,1,1,850,1,0,1940,0
35e4,197,3,1.75,1250,1,0,1990,0
4e5,378,2,1,610,1,0,1918,0
1288e3,226,4,3.5,3700,2,0,1989,0
435e3,460,3,1,950,1,0,1954,0
681e3,271,4,2.5,3860,2,0,2004,0
397e3,179,3,3.5,1360,2,0,2007,0
775e3,268,4,2.5,3890,2,0,1996,0
48e4,187,3,2.25,1680,1,0,1959,0
158e3,251,3,2.5,1520,2,0,1985,0
59e4,203,3,2,2420,1.5,0,2005,0
772500,244,5,2.75,3890,2,0,2004,0
464500,412,5,1.5,2940,1,0,1955,0
281e3,478,3,1.75,1350,1,0,1966,0
62e4,202,3,2.25,2190,1,0,1990,0
475e3,167,3,2.25,2280,1,0,1985,0
245e3,289,2,2,1070,1,0,1932,0
66e4,209,5,2.25,2540,1.5,0,1925,0
527500,337,4,2.25,2270,1,0,1973,0
135e3,299,2,1,1220,1,0,1914,0
275e3,490,3,1.75,1890,1,0,2003,0
43e4,405,4,2,1990,1,0,1926,0
213500,236,3,1,1220,1,0,1968,0
535e3,254,3,3,2640,2,0,2012,0
641e3,408,3,1.75,1480,1,0,1952,0
436300,300,3,2,2320,1,0,1952,0
144e4,286,4,1.75,2410,1.5,0,1911,0
83e4,450,4,2.75,2090,1,0,1949,0
38e4,202,3,1,920,1,0,1910,0
132500,415,3,0.75,850,1,0,1945,0
179950,334,3,1,1130,1,0,1954,0
188200,474,3,1,1260,1,0,1954,0
659e3,182,4,2,2090,1,0,1951,0
317e3,294,3,2,2020,1.5,0,1926,0
625e3,327,3,2.25,1970,1,0,1959,0
35e4,163,3,1.75,1820,1,0,1976,0
75e4,175,3,1.5,1840,1.5,0,1915,0
457e3,238,4,1.75,2100,1,0,1959,0
632500,427,4,2,1770,2,0,1906,0
223e3,182,3,2,1110,1,0,1991,0
61e4,244,4,2.75,2090,1,0,1976,0
385e3,296,4,1.75,2080,2,0,1948,0
367500,447,3,3.25,1400,2,0,2005,0
385100,215,3,1,1060,1,0,1949,0
23e4,362,2,1,720,1,0,1920,0
286e3,173,3,2.75,1100,2,0,2008,0
201700,449,3,1,1010,1,0,1967,0
135e4,477,4,4.75,5230,2.5,0,2002,0
525e3,138,4,1.75,2420,1,0,1979,0
361e3,397,3,1.5,1200,1,0,1975,0
53e4,265,3,1.5,1950,3,0,2002,0
455e3,280,3,2.25,1870,1,0,1950,0
421e3,323,4,2.25,1310,1,0,1966,0
64e4,121,4,2,1520,1.5,0,1945,0
24e4,454,3,1,1270,1,0,1955,0
36e4,296,2,1,840,1,0,1928,0
157340,447,2,1,900,1,0,1953,0
124e4,469,4,3,3010,2,0,1950,1972
25e4,125,3,1,1050,1,0,1954,0
735e3,420,6,2.75,3360,1,0,1962,0
884900,379,7,4.75,5370,1.5,0,1967,0
775e3,295,3,3.5,2690,2,0,1948,1990
463e3,121,3,1.75,1710,1,0,1948,0
579e3,173,3,2.5,1640,3,0,2009,0
57e4,189,6,3.75,4000,2,0,2004,0
106e4,454,5,4.5,4140,2,0,2005,0
375e3,251,4,2.75,3140,1,0,1971,0
422e3,342,2,1.75,1320,1,0,1938,0
866500,404,4,3.5,3080,2,0,2014,0
705e3,467,3,2.5,2500,2,0,1986,0
47e4,301,4,2.5,2520,2,0,1994,0
36e4,351,3,1.25,2350,1,0,1966,0
795e3,483,4,2.5,2570,1,0,1948,0
8e5,453,4,2.5,3100,2,0,2003,0
2453500,148,4,3.5,4730,1.5,0,1935,0
277284,462,3,1.75,1030,1,0,1927,0
46e4,467,2,1,1020,1,0,1953,0
898888,488,3,2.5,2080,2,0,1996,0
211e3,217,3,1,1410,1,0,1981,0
222e3,239,2,2,1360,2,0,2004,0
672e3,148,3,2.5,2620,2,0,1992,0
778e3,292,3,2.25,2260,1,0,1974,0
312500,385,3,1.75,1490,1,0,1976,0
65e4,194,4,2.5,2530,1.5,0,1975,0
74e4,237,6,2.25,3140,1,0,1959,0
32e4,237,3,2,1820,1,0,1972,0
455e3,492,4,2.5,1770,2,0,1990,0
245e4,132,5,4,4430,2,0,2013,0
5e5,336,3,3.25,1490,3,0,2001,0
325e3,161,3,1.75,1790,1,0,1978,0
416e3,254,3,2.5,1710,3,0,2004,0
495e3,441,4,2.25,2070,2,0,1968,0
549e3,124,2,1,1140,1,0,1908,0
589e3,236,5,2,3930,1.5,0,1968,0
194820,324,3,1.5,1100,1,0,1967,0
405e3,349,3,2.5,2260,1.5,0,1910,0
625e3,462,3,2.5,2260,1.5,0,1910,0
205e3,316,3,1,1130,1,0,1954,0
345100,173,3,3.75,1950,1,0,1959,0
2e5,292,3,1,960,1,0,1953,0
1905e3,407,4,3.5,4210,2,0,2001,0
524500,301,3,1.5,3430,1,0,1988,0
598600,237,4,2.75,3470,2,0,1993,0
367777,342,5,3,2140,1,0,1978,0
75e4,126,3,2.75,2520,1,0,1946,0
575e3,308,5,2.25,3550,2,0,1968,0
84e3,484,2,1,700,1,0,1949,0
255e3,351,2,1,740,1,0,1926,0
174e4,139,4,3.75,3300,1.5,0,1926,1999
415e3,497,3,2.25,1640,1,0,1977,0
449900,491,3,2.5,2780,2,0,1990,0
22e4,261,5,1.5,1830,1.5,0,1929,0
899e3,464,4,2.5,3540,2,0,2003,0
43e4,194,3,2.5,1440,1,0,1954,0
472500,394,4,2.5,2960,2,0,2001,0
